State_Code_Origin,County_Code_Origin,State_Code_Dest,County_Code_Dest,State_Abbr,Return_Num,Exmpt_Num,Aggr_AGI,,
26,133,26,085,MI,32,72,877,,
26,133,26,113,MI,26,59,608,,
26,133,26,035,MI,22,43,493,,
26,133,26,123,MI,17,42,576,,
26,133,26,073,MI,16,38,287,,
26,133,26,139,MI,12,18,340,,
26,133,26,117,MI,11,31,315,,
26,133,58,000,SS,155,271,"3,932",,
26,133,59,000,DS,150,282,"4,567",,
26,135,96,000,MI,217,373,"5,224",,
26,135,97,000,MI,217,373,"5,224",,
26,135,97,001,MI,146,239,"3,484",,
26,135,97,003,MI,71,134,"1,740",,
26,135,98,000,MI,d,d,d,,
26,135,26,135,MI,"2,961","6,390","102,635",,
26,135,26,125,MI,11,20,258,,
26,135,26,137,MI,11,18,423,,
26,135,58,000,SS,124,201,"2,803",,
26,135,59,000,DS,71,134,"1,740",,
26,137,96,000,MI,721,"1,372","24,846",,
26,137,97,000,MI,721,"1,372","24,846",,
26,137,97,001,MI,466,882,"14,723",,
26,137,97,003,MI,255,490,"10,123",,
26,137,98,000,MI,d,d,d,,
26,137,26,137,MI,"8,870","19,772","416,580",,
26,137,26,039,MI,37,65,"1,359",,
26,137,26,009,MI,33,70,942,,
26,137,26,047,MI,31,55,"1,030",,
26,137,26,119,MI,25,53,520,,
26,137,26,163,MI,22,37,472,,
26,137,26,029,MI,21,40,834,,
26,137,26,031,MI,21,41,477,,
26,137,26,125,MI,19,30,630,,
26,137,26,007,MI,17,37,411,,
26,137,26,055,MI,16,25,363,,
26,137,26,065,MI,16,23,366,,
26,137,26,099,MI,16,29,622,,
26,137,26,161,MI,13,21,264,,
26,137,26,049,MI,12,31,469,,
26,137,26,081,MI,12,18,305,,
26,137,58,000,SS,155,307,"5,660",,
26,137,59,000,DS,255,490,"10,123",,
26,137,59,001,DS,13,33,541,,
26,137,59,003,DS,59,103,"2,161",,
26,137,59,005,DS,116,250,"5,145",,
26,137,59,007,DS,67,104,"2,275",,
26,139,96,000,MI,"5,995","11,108","231,620",,
26,139,97,000,MI,"5,958","11,023","230,231",,
26,139,97,001,MI,"3,966","7,126","145,368",,
26,139,97,003,MI,"1,992","3,897","84,863",,
26,139,98,000,MI,37,85,"1,389",,
26,139,26,139,MI,"86,694","211,298","5,561,323",,
26,139,26,081,MI,"1,804","2,986","62,410",,
26,139,26,121,MI,590,"1,110","24,030",,
26,139,26,005,MI,589,"1,217","21,727",,
26,139,17,031,IL,123,166,"3,768",,
26,139,26,077,MI,105,174,"3,552",,
26,139,26,065,MI,68,92,"1,832",,
26,139,26,125,MI,66,110,"3,575",,
26,139,04,013,AZ,61,105,"2,321",,
26,139,26,163,MI,54,83,"1,697",,
26,139,26,123,MI,46,105,"2,429",,
26,139,26,117,MI,39,81,"1,494",,
26,139,48,215,TX,38,105,712,,
26,139,26,161,MI,36,46,972,,
26,139,26,099,MI,35,63,"1,401",,
26,139,26,055,MI,31,56,857,,
26,139,26,015,MI,29,55,842,,
26,139,26,159,MI,29,69,846,,
26,139,48,029,TX,29,73,"1,314",,
26,139,26,021,MI,28,60,"1,430",,
26,139,26,105,MI,28,52,"1,052",,
26,139,06,037,CA,27,40,591,,
26,139,26,049,MI,25,46,681,,
26,139,12,105,FL,22,41,"1,213",,
26,139,06,073,CA,21,34,587,,
26,139,26,067,MI,21,40,848,,
26,139,26,127,MI,21,29,640,,
26,139,12,057,FL,20,36,687,,
26,139,26,085,MI,19,29,962,,
26,139,26,107,MI,19,45,558,,
26,139,32,003,NV,19,34,"1,109",,
26,139,12,011,FL,18,37,"1,650",,
26,139,12,071,FL,17,30,"1,549",,
26,139,55,079,WI,17,25,969,,
26,139,12,095,FL,16,29,967,,
26,139,12,103,FL,16,31,"1,520",,
26,139,26,045,MI,16,29,632,,
26,139,26,073,MI,16,26,354,,
26,139,26,093,MI,16,34,"1,263",,
26,139,26,145,MI,16,41,323,,
26,139,12,115,FL,15,20,547,,
26,139,18,097,IN,15,27,516,,
26,139,57,005,FR,15,21,274,,
26,139,12,099,FL,14,23,315,,
26,139,18,141,IN,14,23,718,,
26,139,04,019,AZ,13,17,374,,
26,139,08,041,CO,13,26,415,,
26,139,26,037,MI,13,29,654,,
26,139,26,155,MI,13,25,442,,
26,139,39,049,OH,13,21,687,,
26,139,48,201,TX,13,26,397,,
26,139,53,033,WA,13,21,735,,
26,139,06,085,CA,12,19,478,,
26,139,26,075,MI,12,31,268,,
26,139,36,061,NY,12,13,324,,
26,139,39,095,OH,12,20,438,,
26,139,17,089,IL,11,24,271,,
26,139,18,167,IN,11,34,876,,
26,139,26,165,MI,11,21,567,,
26,139,48,141,TX,11,31,434,,
26,139,55,025,WI,11,18,289,,
26,139,08,031,CO,10,12,298,,
26,139,12,086,FL,10,22,377,,
26,139,26,101,MI,10,19,276,,
26,139,36,047,NY,10,12,231,,
26,139,58,000,SS,161,323,"6,751",,
26,139,59,000,DS,"1,315","2,702","57,186",,
26,139,59,001,DS,128,237,"5,945",,
26,139,59,003,DS,357,771,"18,707",,
26,139,59,005,DS,579,"1,251","23,756",,
26,139,59,007,DS,251,443,"8,778",,
26,139,57,009,FR,22,64,"1,115",,
26,141,96,000,MI,291,484,"8,947",,
26,141,97,000,MI,291,484,"8,947",,
26,141,97,001,MI,210,351,"6,499",,
26,141,97,003,MI,81,133,"2,449",,
26,141,98,000,MI,d,d,d,,
26,141,26,141,MI,"5,363","11,206","215,759",,
26,141,26,007,MI,52,101,"1,421",,
26,141,26,031,MI,32,57,850,,
26,141,26,047,MI,13,18,210,,
26,141,26,099,MI,10,19,393,,
26,141,58,000,SS,103,156,"3,624",,
26,141,59,000,DS,81,133,"2,449",,
26,143,96,000,MI,651,"1,150","18,040",,
26,143,97,000,MI,651,"1,150","18,040",,
26,143,97,001,MI,466,824,"13,074",,
26,143,97,003,MI,185,326,"4,966",,
26,143,98,000,MI,d,d,d,,
26,143,26,143,MI,"9,144","18,290","346,792",,
26,143,26,125,MI,40,57,"1,069",,
26,143,26,039,MI,37,71,"1,012",,
26,143,26,129,MI,31,50,751,,
26,143,26,099,MI,29,39,711,,
26,143,26,049,MI,28,48,"1,040",,
26,143,26,163,MI,28,45,784,,
26,143,26,055,MI,19,33,706,,
26,143,26,145,MI,17,39,295,,
26,143,26,113,MI,15,33,475,,
26,143,26,073,MI,14,22,274,,
26,143,26,081,MI,13,21,432,,
26,143,26,017,MI,12,25,319,,
26,143,26,093,MI,12,27,281,,
26,143,26,035,MI,10,20,197,,
26,143,26,111,MI,10,24,526,,
26,143,58,000,SS,151,270,"4,201",,
26,143,59,000,DS,185,326,"4,966",,
26,145,96,000,MI,"3,986","7,324","153,804",,
26,145,97,000,MI,"3,961","7,279","152,929",,
26,145,97,001,MI,"2,426","4,292","92,038",,
26,145,97,003,MI,"1,535","2,987","60,891",,
26,145,98,000,MI,25,45,874,,
26,145,26,145,MI,"73,177","159,076","3,570,547",,
26,145,26,017,MI,363,602,"12,552",,
26,145,26,049,MI,296,560,"11,096",,
26,145,26,111,MI,223,381,"7,534",,
26,145,26,157,MI,164,291,"5,388",,
26,145,26,125,MI,160,273,"8,965",,
26,145,26,081,MI,117,228,"3,604",,
26,145,26,155,MI,97,172,"2,491",,
26,145,26,065,MI,95,129,"2,594",,
26,145,26,163,MI,78,145,"2,402",,
26,145,04,013,AZ,57,112,"1,893",,
26,145,26,099,MI,54,105,"2,107",,
26,145,26,161,MI,50,83,"1,702",,
26,145,26,077,MI,46,63,"1,233",,
26,145,17,031,IL,45,59,"1,462",,
26,145,26,073,MI,43,57,916,,
26,145,26,057,MI,40,82,"1,009",,
26,145,26,139,MI,37,74,"1,072",,
26,145,26,011,MI,36,61,"1,413",,
26,145,26,045,MI,36,58,"2,328",,
26,145,26,055,MI,33,66,"1,609",,
26,145,26,037,MI,30,60,"1,420",,
26,145,26,069,MI,30,59,"1,104",,
26,145,32,003,NV,27,60,"1,093",,
26,145,26,129,MI,24,44,860,,
26,145,26,093,MI,23,45,"2,104",,
26,145,12,103,FL,22,43,884,,
26,145,26,143,MI,22,47,"1,002",,
26,145,26,035,MI,21,39,835,,
26,145,26,051,MI,21,38,909,,
26,145,26,063,MI,20,32,563,,
26,145,48,201,TX,20,41,955,,
26,145,48,439,TX,20,47,705,,
26,145,39,049,OH,19,37,548,,
26,145,12,071,FL,18,33,"1,233",,
26,145,22,017,LA,18,41,"1,256",,
26,145,13,089,GA,17,37,264,,
26,145,12,057,FL,16,34,391,,
26,145,26,087,MI,16,38,"1,083",,
26,145,29,183,MO,16,42,"1,258",,
26,145,37,051,NC,16,24,315,,
26,145,06,037,CA,15,21,305,,
26,145,26,165,MI,15,32,284,,
26,145,48,029,TX,15,37,440,,
26,145,18,097,IN,14,25,252,,
26,145,06,073,CA,13,13,385,,
26,145,26,121,MI,13,22,637,,
26,145,37,183,NC,13,22,337,,
26,145,39,035,OH,13,21,630,,
26,145,26,075,MI,12,18,484,,
26,145,26,147,MI,12,25,520,,
26,145,53,033,WA,12,14,395,,
26,145,12,031,FL,11,29,425,,
26,145,18,003,IN,11,27,363,,
26,145,26,103,MI,11,20,619,,
26,145,47,157,TN,11,28,268,,
26,145,26,031,MI,10,15,396,,
26,145,55,079,WI,10,21,233,,
26,145,58,000,SS,178,328,"9,204",,
26,145,59,000,DS,"1,086","2,119","44,601",,
26,145,59,001,DS,80,153,"4,296",,
26,145,59,003,DS,250,524,"11,570",,
26,145,59,005,DS,585,"1,121","21,075",,
26,145,59,007,DS,171,321,"7,660",,
26,145,57,009,FR,25,45,874,,
26,147,96,000,MI,"3,187","5,726","114,947",,
26,147,97,000,MI,"3,145","5,657","113,453",,
26,147,97,001,MI,"1,975","3,440","70,185",,
26,147,97,003,MI,"1,170","2,217","43,268",,
26,147,98,000,MI,42,69,"1,494",,
26,147,26,147,MI,"62,028","137,886","3,243,802",,
26,147,26,099,MI,962,"1,696","34,148",,
26,147,26,151,MI,195,373,"6,075",,
26,147,26,125,MI,164,264,"8,003",,
26,147,26,163,MI,108,205,"3,122",,
26,147,26,087,MI,100,195,"3,423",,
26,147,04,013,AZ,40,75,"1,455",,
26,147,26,049,MI,39,67,"1,198",,
26,147,26,065,MI,39,53,"1,022",,
26,147,17,031,IL,38,48,"1,221",,
26,147,26,081,MI,35,44,979,,
26,147,26,161,MI,33,46,"1,008",,
26,147,26,077,MI,29,33,859,,
26,147,12,071,FL,26,48,"2,004",,
26,147,32,003,NV,23,52,980,,
26,147,26,073,MI,22,32,453,,
26,147,57,005,FR,21,29,469,,
26,147,12,099,FL,13,18,619,,
26,147,12,115,FL,13,28,448,,
26,147,26,063,MI,12,20,322,,
26,147,26,143,MI,12,19,425,,
26,147,06,073,CA,11,20,493,,
26,147,12,009,FL,11,21,277,,
26,147,26,111,MI,11,19,856,,
26,147,48,201,TX,11,20,289,,
26,147,17,043,IL,10,15,483,,
26,147,26,045,MI,10,16,301,,
26,147,26,107,MI,10,13,434,,
26,147,26,115,MI,10,14,220,,
26,147,26,139,MI,10,15,460,,
26,147,58,000,SS,174,316,"6,876",,
26,147,59,000,DS,974,"1,872","34,998",,
26,147,59,001,DS,62,100,"2,060",,
26,147,59,003,DS,188,372,"7,523",,
26,147,59,005,DS,574,"1,139","20,465",,
26,147,59,007,DS,150,261,"4,951",,
26,147,57,009,FR,21,40,"1,025",,
26,149,96,000,MI,"1,304","2,470","40,730",,
26,149,97,000,MI,"1,292","2,454","40,572",,
26,149,97,001,MI,616,"1,145","18,483",,
26,149,97,003,MI,676,"1,309","22,089",,
26,149,98,000,MI,12,16,158,,
26,149,26,149,MI,"21,942","49,734","1,002,635",,
26,149,26,077,MI,242,420,"8,332",,
26,149,18,087,IN,89,203,"2,562",,
26,149,18,039,IN,88,159,"2,661",,
26,149,26,027,MI,84,204,"2,587",,
26,149,26,023,MI,83,168,"2,147",,
26,149,18,141,IN,23,40,727,,
26,149,26,081,MI,23,31,499,,
26,149,17,031,IL,22,42,828,,
26,149,26,159,MI,22,43,928,,
26,149,26,025,MI,20,47,580,,
26,149,26,021,MI,18,25,806,,
26,149,26,065,MI,13,13,152,,
26,149,18,003,IN,12,16,187,,
26,149,18,151,IN,10,26,288,,
26,149,26,161,MI,10,14,299,,
26,149,58,000,SS,101,180,"2,153",,
26,149,59,000,DS,432,823,"14,836",,
26,149,59,001,DS,21,46,828,,
26,149,59,003,DS,142,283,"4,690",,
26,149,59,005,DS,196,378,"7,233",,
26,149,59,007,DS,73,116,"2,085",,
26,149,57,009,FR,12,16,158,,
26,151,96,000,MI,953,"1,862","29,620",,
26,151,97,000,MI,953,"1,862","29,620",,
26,151,97,001,MI,703,"1,389","22,369",,
26,151,97,003,MI,250,473,"7,251",,
26,151,98,000,MI,d,d,d,,
26,151,26,151,MI,"15,863","36,070","645,452",,
26,151,26,147,MI,215,433,"8,181",,
26,151,26,087,MI,72,163,"2,043",,
26,151,26,157,MI,71,173,"1,769",,
26,151,26,099,MI,60,115,"2,037",,
26,151,26,125,MI,49,71,"1,409",,
26,151,26,063,MI,40,78,880,,
26,151,26,049,MI,37,90,"1,512",,
26,151,26,163,MI,31,55,"1,073",,
26,151,26,145,MI,20,30,453,,
26,151,26,081,MI,12,17,288,,
26,151,26,015,MI,10,29,292,,
26,151,58,000,SS,86,135,"2,433",,
26,151,59,000,DS,250,473,"7,251",,
26,153,96,000,MI,158,293,"4,551",,
26,153,97,000,MI,158,293,"4,551",,
26,153,97,001,MI,99,188,"2,620",,
26,153,97,003,MI,59,105,"1,931",,
26,153,98,000,MI,d,d,d,,
26,153,26,153,MI,"2,918","6,263","126,778",,
26,153,26,041,MI,17,27,528,,
26,153,26,103,MI,15,24,381,,
26,153,58,000,SS,67,137,"1,711",,
26,153,59,000,DS,59,105,"1,931",,
26,155,96,000,MI,"1,741","3,155","58,698",,
26,155,97,000,MI,"1,728","3,140","58,371",,
26,155,97,001,MI,"1,298","2,317","42,874",,
26,155,97,003,MI,430,823,"15,497",,
26,155,98,000,MI,13,15,327,,
26,155,26,155,MI,"26,326","59,314","1,267,167",,
26,155,26,049,MI,276,521,"8,830",,
26,155,26,065,MI,256,444,"8,450",,
26,155,26,037,MI,131,244,"3,884",,
26,155,26,145,MI,92,172,"2,769",,
26,155,26,093,MI,90,166,"3,128",,
26,155,26,125,MI,53,83,"1,824",,
26,155,26,045,MI,38,60,"1,284",,
26,155,26,163,MI,31,45,909,,
26,155,26,081,MI,25,33,"1,115",,
26,155,26,161,MI,18,26,501,,
26,155,26,035,MI,16,34,"1,125",,
26,155,26,067,MI,15,37,456,,
26,155,26,073,MI,15,25,364,,
26,155,26,057,MI,14,32,302,,
26,155,26,143,MI,14,25,469,,
26,155,26,139,MI,12,21,578,,
26,155,04,013,AZ,10,18,280,,
26,155,17,031,IL,10,12,202,,
26,155,26,017,MI,10,21,328,,
26,155,26,077,MI,10,11,280,,
26,155,26,099,MI,10,14,354,,
26,155,58,000,SS,172,303,"5,925",,
26,155,59,000,DS,410,793,"15,015",,
26,155,59,001,DS,27,35,808,,
26,155,59,003,DS,64,146,"2,515",,
26,155,59,005,DS,226,414,"8,224",,
26,155,59,007,DS,93,198,"3,468",,
26,155,57,009,FR,13,15,327,,
26,157,96,000,MI,"1,251","2,302","40,188",,
26,157,97,000,MI,"1,251","2,302","40,188",,
26,157,97,001,MI,945,"1,746","30,570",,
26,157,97,003,MI,306,556,"9,618",,
26,157,98,000,MI,d,d,d,,
26,157,26,157,MI,"20,957","47,349","905,979",,
26,157,26,049,MI,174,333,"5,097",,
26,157,26,145,MI,153,268,"4,869",,
26,157,26,087,MI,88,181,"2,538",,
26,157,26,017,MI,83,142,"2,658",,
26,157,26,063,MI,59,122,"1,661",,
26,157,26,125,MI,54,101,"2,143",,
26,157,26,151,MI,51,107,"1,400",,
26,157,26,099,MI,29,54,918,,
26,157,26,163,MI,24,43,831,,
26,157,26,081,MI,18,24,573,,
26,157,26,065,MI,14,19,402,,
26,157,26,147,MI,14,29,399,,
26,157,26,111,MI,13,20,533,,
26,157,26,077,MI,10,12,254,,
26,157,58,000,SS,161,291,"6,293",,
26,157,59,000,DS,306,556,"9,618",,
26,157,59,001,DS,16,29,511,,
26,157,59,003,DS,79,151,"2,649",,
26,157,59,005,DS,156,282,"4,227",,
26,157,59,007,DS,55,94,"2,231",,
26,159,96,000,MI,"1,966","3,678","65,639",,
26,159,97,000,MI,"1,966","3,678","65,639",,
26,159,97,001,MI,"1,374","2,543","44,233",,
26,159,97,003,MI,592,"1,135","21,406",,
26,159,98,000,MI,d,d,d,,
26,159,26,159,MI,"26,294","59,701","1,267,262",,
26,159,26,077,MI,652,"1,102","22,043",,
26,159,26,021,MI,221,446,"5,863",,
26,159,26,005,MI,125,280,"3,893",,
26,159,26,081,MI,66,103,"2,064",,
26,159,26,027,MI,58,136,"1,497",,
26,159,26,139,MI,53,104,"1,629",,
26,159,17,031,IL,33,45,711,,
26,159,26,025,MI,32,57,953,,
26,159,26,149,MI,21,55,823,,
26,159,18,141,IN,19,38,861,,
26,159,04,013,AZ,13,15,527,,
26,159,26,163,MI,13,17,307,,
26,159,26,015,MI,12,23,503,,
26,159,48,215,TX,11,39,208,,
26,159,26,125,MI,10,16,423,,
26,159,26,161,MI,10,16,984,,
26,159,58,000,SS,101,188,"3,249",,
26,159,59,000,DS,516,998,"19,099",,
26,159,59,001,DS,29,42,"1,933",,
26,159,59,003,DS,141,275,"4,825",,
26,159,59,005,DS,258,530,"9,339",,
26,159,59,007,DS,88,151,"3,001",,
26,161,96,000,MI,"11,146","18,763","584,734",,
26,161,97,000,MI,"10,900","18,361","575,948",,
26,161,97,001,MI,"4,956","8,407","214,260",,
26,161,97,003,MI,"5,944","9,954","361,688",,
26,161,98,000,MI,246,402,"8,786",,
26,161,26,161,MI,"110,917","237,361","8,363,859",,
26,161,26,163,MI,"1,912","3,380","74,012",,
26,161,26,125,MI,737,"1,125","33,317",,
26,161,26,093,MI,455,807,"22,358",,
26,161,17,031,IL,425,553,"21,669",,
26,161,26,075,MI,302,524,"13,191",,
26,161,26,091,MI,246,438,"10,294",,
26,161,26,115,MI,213,410,"9,264",,
26,161,36,061,NY,177,218,"9,710",,
26,161,26,065,MI,172,254,"6,420",,
26,161,06,037,CA,165,270,"10,099",,
26,161,26,099,MI,121,177,"4,465",,
26,161,04,013,AZ,120,204,"6,368",,
26,161,53,033,WA,110,170,"6,959",,
26,161,26,049,MI,94,154,"3,412",,
26,161,06,085,CA,91,137,"5,411",,
26,161,26,081,MI,91,163,"4,549",,
26,161,11,001,DC,89,92,"2,999",,
26,161,25,017,MA,84,125,"4,403",,
26,161,06,073,CA,77,117,"3,510",,
26,161,27,053,MN,75,124,"5,597",,
26,161,06,075,CA,70,82,"2,978",,
26,161,36,047,NY,70,83,"2,175",,
26,161,39,035,OH,68,108,"4,339",,
26,161,06,001,CA,66,94,"5,966",,
26,161,26,077,MI,62,89,"2,833",,
26,161,39,095,OH,57,93,"2,462",,
26,161,48,201,TX,57,106,"2,652",,
26,161,24,031,MD,55,77,"2,396",,
26,161,13,121,GA,53,75,"1,956",,
26,161,06,059,CA,51,86,"3,314",,
26,161,25,025,MA,49,66,"2,462",,
26,161,39,049,OH,47,73,"2,049",,
26,161,42,003,PA,47,71,"2,945",,
26,161,42,101,PA,46,53,"1,839",,
26,161,13,089,GA,43,62,"1,781",,
26,161,17,043,IL,42,89,"2,941",,
26,161,55,025,WI,42,73,"2,158",,
26,161,08,031,CO,41,48,"1,370",,
26,161,32,003,NV,39,74,"2,261",,
26,161,12,011,FL,38,60,"1,648",,
26,161,12,071,FL,38,69,"2,232",,
26,161,36,081,NY,38,51,980,,
26,161,37,183,NC,37,81,"2,440",,
26,161,04,019,AZ,36,57,"2,069",,
26,161,39,061,OH,36,63,"1,940",,
26,161,18,097,IN,35,60,"2,398",,
26,161,41,051,OR,35,46,"1,318",,
26,161,51,059,VA,35,71,"2,832",,
26,161,37,119,NC,33,61,"2,373",,
26,161,08,013,CO,32,45,"1,375",,
26,161,34,017,NJ,32,45,"1,931",,
26,161,25,021,MA,31,59,"2,708",,
26,161,48,453,TX,30,41,"1,401",,
26,161,12,086,FL,27,39,"3,075",,
26,161,12,103,FL,27,38,"1,054",,
26,161,26,025,MI,27,39,965,,
26,161,26,059,MI,27,52,"1,369",,
26,161,26,139,MI,27,44,"1,656",,
26,161,26,145,MI,27,41,"1,315",,
26,161,51,013,VA,27,45,"1,263",,
26,161,12,099,FL,26,46,"1,713",,
26,161,12,057,FL,25,35,762,,
26,161,47,037,TN,25,40,"1,741",,
26,161,48,029,TX,25,45,"1,766",,
26,161,49,035,UT,25,46,"1,462",,
26,161,55,079,WI,25,37,"3,208",,
26,161,06,081,CA,24,41,"2,258",,
26,161,26,055,MI,24,43,"1,215",,
26,161,48,113,TX,24,44,"1,730",,
26,161,09,009,CT,23,37,"1,495",,
26,161,27,123,MN,23,40,994,,
26,161,35,001,NM,23,50,"1,003",,
26,161,48,439,TX,23,42,"2,882",,
26,161,51,510,VA,23,36,"1,376",,
26,161,37,063,NC,22,34,"1,231",,
26,161,26,045,MI,21,32,772,,
26,161,41,067,OR,21,35,"1,087",,
26,161,12,095,FL,20,28,512,,
26,161,24,510,MD,20,25,815,,
26,161,26,021,MI,20,41,"1,161",,
26,161,26,147,MI,20,22,567,,
26,161,29,189,MO,20,40,"1,424",,
26,161,34,023,NJ,20,38,"2,409",,
26,161,48,085,TX,20,46,"1,934",,
26,161,09,003,CT,19,32,"1,128",,
26,161,13,067,GA,19,37,759,,
26,161,08,005,CO,17,27,872,,
26,161,12,081,FL,17,30,"5,194",,
26,161,20,091,KS,17,34,827,,
26,161,42,091,PA,17,29,"2,109",,
26,161,06,013,CA,16,30,929,,
26,161,06,067,CA,16,27,"1,184",,
26,161,06,111,CA,16,31,"1,940",,
26,161,09,001,CT,16,29,"1,106",,
26,161,12,115,FL,16,26,"1,666",,
26,161,17,019,IL,16,23,610,,
26,161,17,097,IL,16,34,"1,674",,
26,161,18,141,IN,16,41,"1,501",,
26,161,26,047,MI,16,29,797,,
26,161,26,111,MI,16,24,672,,
26,161,53,061,WA,16,39,"1,243",,
26,161,12,021,FL,15,32,"1,033",,
26,161,12,031,FL,15,20,814,,
26,161,21,067,KY,15,32,"1,006",,
26,161,34,003,NJ,15,23,"1,141",,
26,161,34,027,NJ,15,29,"1,573",,
26,161,36,103,NY,15,18,"1,113",,
26,161,39,173,OH,15,16,367,,
26,161,09,011,CT,14,32,"1,625",,
26,161,26,005,MI,14,21,468,,
26,161,26,017,MI,14,21,430,,
26,161,36,029,NY,14,20,789,,
26,161,44,007,RI,14,21,"1,036",,
26,161,57,005,FR,14,21,374,,
26,161,08,035,CO,13,42,"3,676",,
26,161,12,009,FL,13,17,"1,758",,
26,161,12,105,FL,13,25,449,,
26,161,18,089,IN,13,22,564,,
26,161,18,105,IN,13,30,654,,
26,161,19,103,IA,13,29,789,,
26,161,31,055,NE,13,33,596,,
26,161,34,021,NJ,13,22,"1,238",,
26,161,36,067,NY,13,31,"1,091",,
26,161,39,093,OH,13,23,620,,
26,161,39,153,OH,13,19,714,,
26,161,45,019,SC,13,21,394,,
26,161,47,187,TN,13,49,"1,579",,
26,161,08,041,CO,12,25,794,,
26,161,15,003,HI,12,19,427,,
26,161,18,157,IN,12,18,589,,
26,161,26,035,MI,12,26,489,,
26,161,26,073,MI,12,13,221,,
26,161,26,121,MI,12,16,234,,
26,161,27,037,MN,12,16,842,,
26,161,29,510,MO,12,14,489,,
26,161,34,013,NJ,12,26,"1,208",,
26,161,37,135,NC,12,19,431,,
26,161,47,157,TN,12,22,938,,
26,161,51,003,VA,12,15,589,,
26,161,51,810,VA,12,15,474,,
26,161,13,135,GA,11,16,786,,
26,161,17,197,IL,11,22,570,,
26,161,21,111,KY,11,22,945,,
26,161,23,005,ME,11,18,654,,
26,161,26,103,MI,11,16,244,,
26,161,42,029,PA,11,35,"1,963",,
26,161,55,133,WI,11,23,"1,239",,
26,161,01,073,AL,10,20,775,,
26,161,18,003,IN,10,23,494,,
26,161,24,003,MD,10,14,"1,010",,
26,161,24,033,MD,10,11,191,,
26,161,26,037,MI,10,18,403,,
26,161,26,089,MI,10,14,530,,
26,161,26,165,MI,10,16,415,,
26,161,40,143,OK,10,20,370,,
26,161,51,760,VA,10,13,"1,047",,
26,161,58,000,SS,221,358,"16,222",,
26,161,59,000,DS,"1,752","3,314","107,892",,
26,161,59,001,DS,259,468,"18,948",,
26,161,59,003,DS,404,798,"23,956",,
26,161,59,005,DS,777,"1,502","46,161",,
26,161,59,007,DS,312,546,"18,827",,
26,161,57,009,FR,232,381,"8,412",,
26,163,96,000,MI,"33,796","66,269","1,542,118",,
26,163,97,000,MI,"33,492","65,705","1,526,888",,
26,163,97,001,MI,"20,500","40,429","888,185",,
26,163,97,003,MI,"12,992","25,276","638,703",,
26,163,98,000,MI,304,564,"15,230",,
26,163,26,163,MI,"632,749","1,387,596","31,674,699",,
26,163,26,125,MI,"8,786","16,951","428,101",,
26,163,26,099,MI,"4,930","10,633","162,508",,
26,163,26,161,MI,"2,177","4,020","89,519",,
26,163,26,115,MI,919,"1,873","41,824",,
26,163,26,093,MI,702,"1,428","42,159",,
26,163,17,031,IL,566,837,"25,712",,
26,163,04,013,AZ,506,970,"23,834",,
26,163,32,003,NV,359,691,"12,475",,
26,163,26,049,MI,264,471,"9,418",,
26,163,26,065,MI,257,397,"7,569",,
26,163,06,037,CA,226,370,"10,676",,
26,163,26,081,MI,195,346,"9,301",,
26,163,26,075,MI,184,340,"7,226",,
26,163,26,077,MI,153,277,"6,624",,
26,163,39,095,OH,153,316,"5,267",,
26,163,26,091,MI,149,315,"6,665",,
26,163,39,049,OH,145,271,"6,419",,
26,163,48,201,TX,144,283,"6,552",,
26,163,13,121,GA,135,266,"7,300",,
26,163,12,071,FL,132,246,"8,836",,
26,163,13,067,GA,128,260,"3,833",,
26,163,26,147,MI,127,260,"5,913",,
26,163,06,073,CA,122,223,"4,970",,
26,163,37,119,NC,121,226,"6,485",,
26,163,12,057,FL,117,215,"5,781",,
26,163,47,037,TN,117,207,"4,041",,
26,163,12,103,FL,115,182,"3,947",,
26,163,48,113,TX,107,216,"4,872",,
26,163,57,005,FR,104,135,"2,204",,
26,163,39,035,OH,102,185,"4,339",,
26,163,13,135,GA,94,191,"3,259",,
26,163,13,089,GA,92,194,"2,262",,
26,163,36,061,NY,91,117,"4,848",,
26,163,17,043,IL,90,182,"6,859",,
26,163,47,157,TN,89,178,"3,917",,
26,163,06,059,CA,87,150,"4,629",,
26,163,12,011,FL,87,136,"4,426",,
26,163,53,033,WA,87,178,"5,061",,
26,163,12,095,FL,84,148,"2,933",,
26,163,48,439,TX,83,174,"3,790",,
26,163,12,099,FL,79,133,"6,432",,
26,163,17,201,IL,75,201,"4,582",,
26,163,36,047,NY,72,125,"1,578",,
26,163,48,029,TX,71,149,"3,312",,
26,163,18,097,IN,68,153,"2,999",,
26,163,04,019,AZ,67,126,"2,840",,
26,163,12,115,FL,67,122,"11,050",,
26,163,26,025,MI,67,134,"2,525",,
26,163,26,059,MI,66,134,"2,575",,
26,163,27,053,MN,66,115,"4,098",,
26,163,36,081,NY,65,142,"2,085",,
26,163,12,101,FL,64,108,"2,317",,
26,163,12,021,FL,63,112,"7,345",,
26,163,21,111,KY,62,138,"3,519",,
26,163,26,145,MI,61,106,"1,760",,
26,163,01,073,AL,60,119,"1,757",,
26,163,26,055,MI,59,122,"3,108",,
26,163,37,183,NC,59,130,"3,031",,
26,163,51,059,VA,59,99,"3,343",,
26,163,12,031,FL,58,116,"2,177",,
26,163,26,139,MI,58,113,"2,569",,
26,163,55,079,WI,57,104,"3,500",,
