State_Code_Dest,County_Code_Dest,State_Code_Origin,County_Code_Origin,State_Abbrv,County_Name,Return_Num,Exmpt_Num,Aggr_AGI,,
26,143,98,000,MI,Roscommon Count Tot Mig-Foreign,d,d,d,,
26,143,26,143,MI,Roscommon Count Non-Migrants,"9,454","18,602","360,740",,
26,143,26,163,MI,Wayne County,65,105,"3,267",,
26,143,26,125,MI,Oakland County,56,99,"2,908",,
26,143,26,099,MI,Macomb County,43,83,"1,973",,
26,143,26,049,MI,Genesee County,37,71,"2,660",,
26,143,26,039,MI,Crawford County,34,66,728,,
26,143,26,129,MI,Ogemaw County,22,36,553,,
26,143,26,145,MI,Saginaw County,22,37,732,,
26,143,26,035,MI,Clare County,16,35,418,,
26,143,26,065,MI,Ingham County,16,26,713,,
26,143,26,113,MI,Missaukee County,15,33,353,,
26,143,26,155,MI,Shiawassee County,15,26,509,,
26,143,26,075,MI,Jackson County,12,19,285,,
26,143,26,081,MI,Kent County,12,16,541,,
26,143,26,111,MI,Midland County,11,26,582,,
26,143,26,165,MI,Wexford County,11,20,244,,
26,143,26,051,MI,Gladwin County,10,19,136,,
26,143,26,093,MI,Livingston County,10,18,427,,
26,143,26,147,MI,St Clair County,10,21,154,,
26,143,58,000,SS,Other Flows - Same State,126,232,"4,100",,
26,143,59,000,DS,Other Flows - Diff State,114,216,"3,781",,
26,145,96,000,MI,Saginaw County Tot Mig-US & For,"2,877","5,136","93,994",,
26,145,97,000,MI,Saginaw County Tot Mig-US,"2,844","5,083","92,594",,
26,145,97,001,MI,Saginaw County Tot Mig-Same St,"2,124","3,673","66,760",,
26,145,97,003,MI,Saginaw County Tot Mig-Diff St,720,"1,410","25,835",,
26,145,98,000,MI,Saginaw County Tot Mig-Foreign,33,53,"1,399",,
26,145,26,145,MI,Saginaw County Non-Migrants,"75,998","161,571","3,689,085",,
26,145,26,017,MI,Bay County,355,600,"10,904",,
26,145,26,049,MI,Genesee County,328,610,"9,223",,
26,145,26,111,MI,Midland County,201,342,"7,730",,
26,145,26,157,MI,Tuscola County,173,276,"4,421",,
26,145,26,125,MI,Oakland County,101,162,"5,558",,
26,145,26,155,MI,Shiawassee County,89,160,"2,127",,
26,145,26,081,MI,Kent County,69,133,"1,537",,
26,145,26,163,MI,Wayne County,65,123,"1,983",,
26,145,26,057,MI,Gratiot County,54,126,"1,464",,
26,145,26,099,MI,Macomb County,46,81,"1,648",,
26,145,26,063,MI,Huron County,44,61,"1,159",,
26,145,26,065,MI,Ingham County,42,68,"1,265",,
26,145,26,011,MI,Arenac County,36,63,"1,097",,
26,145,26,161,MI,Washtenaw County,36,72,"1,486",,
26,145,26,073,MI,Isabella County,34,48,593,,
26,145,26,069,MI,Iosco County,31,48,"1,147",,
26,145,26,129,MI,Ogemaw County,29,36,641,,
26,145,26,051,MI,Gladwin County,25,38,785,,
26,145,26,037,MI,Clinton County,21,35,557,,
26,145,26,151,MI,Sanilac County,20,23,492,,
26,145,04,013,AZ,Maricopa County,19,36,741,,
26,145,26,077,MI,Kalamazoo County,19,34,851,,
26,145,26,087,MI,Lapeer County,19,26,629,,
26,145,57,005,FR,Foreign - APO/FPO ZIPs,18,31,471,,
26,145,17,031,IL,Cook County,17,24,519,,
26,145,26,055,MI,Grand Traverse County,17,36,655,,
26,145,26,035,MI,Clare County,16,37,606,,
26,145,26,143,MI,Roscommon County,15,30,472,,
26,145,26,045,MI,Eaton County,14,22,486,,
26,145,26,093,MI,Livingston County,14,30,431,,
26,145,26,139,MI,Ottawa County,14,21,318,,
26,145,12,071,FL,Lee County,13,19,464,,
26,145,39,095,OH,Lucas County,12,31,376,,
26,145,26,117,MI,Montcalm County,11,26,376,,
26,145,39,049,OH,Franklin County,11,18,300,,
26,145,48,029,TX,Bexar County,11,21,800,,
26,145,26,001,MI,Alcona County,10,13,214,,
26,145,26,121,MI,Muskegon County,10,23,304,,
26,145,58,000,SS,Other Flows - Same State,166,270,"5,598",,
26,145,59,000,DS,Other Flows - Diff State,637,"1,261","22,634",,
26,145,59,001,DS,Other Flows - Northeast,65,141,"3,359",,
26,145,59,003,DS,Other Flows - Midwest,147,298,"5,570",,
26,145,59,005,DS,Other Flows - South,329,640,"9,796",,
26,145,59,007,DS,Other Flows - West,96,182,"3,908",,
26,145,57,009,FR,Foreign - Other flows,15,22,929,,
26,147,96,000,MI,St Clair County Tot Mig-US & For,"7,420","9,559","117,253",,
26,147,97,000,MI,St Clair County Tot Mig-US,"2,988","5,101","94,573",,
26,147,97,001,MI,St Clair County Tot Mig-Same St,"1,848","3,456","68,437",,
26,147,97,003,MI,St Clair County Tot Mig-Diff St,"1,140","1,645","26,136",,
26,147,98,000,MI,St Clair County Tot Mig-Foreign,"4,432","4,458","22,680",,
26,147,26,147,MI,St Clair County Non-Migrants,"63,706","139,024","3,361,350",,
26,147,26,099,MI,Macomb County,927,"1,787","35,187",,
26,147,17,031,IL,Cook County,505,508,"3,701",,
26,147,26,151,MI,Sanilac County,206,383,"5,647",,
26,147,26,163,MI,Wayne County,156,304,"6,551",,
26,147,26,125,MI,Oakland County,145,258,"6,874",,
26,147,26,087,MI,Lapeer County,95,181,"3,589",,
26,147,26,049,MI,Genesee County,33,55,999,,
26,147,17,043,IL,Dupage County,26,27,236,,
26,147,04,013,AZ,Maricopa County,23,34,826,,
26,147,26,081,MI,Kent County,23,38,773,,
26,147,26,161,MI,Washtenaw County,22,38,"1,133",,
26,147,26,065,MI,Ingham County,21,25,475,,
26,147,26,145,MI,Saginaw County,19,38,416,,
26,147,57,005,FR,Foreign - APO/FPO ZIPs,17,28,419,,
26,147,26,077,MI,Kalamazoo County,14,18,220,,
26,147,26,017,MI,Bay County,11,24,438,,
26,147,26,073,MI,Isabella County,10,13,102,,
26,147,32,003,NV,Clark County,10,18,434,,
26,147,58,000,SS,Other Flows - Same State,166,294,"6,030",,
26,147,59,000,DS,Other Flows - Diff State,576,"1,058","20,939",,
26,147,59,001,DS,Other Flows - Northeast,56,82,"1,963",,
26,147,59,003,DS,Other Flows - Midwest,112,227,"4,766",,
26,147,59,005,DS,Other Flows - South,302,556,"10,050",,
26,147,59,007,DS,Other Flows - West,106,193,"4,160",,
26,147,57,009,FR,Foreign - Other flows,"4,415","4,430","22,261",,
26,149,96,000,MI,St Joseph Count Tot Mig-US & For,"1,137","2,194","34,726",,
26,149,97,000,MI,St Joseph Count Tot Mig-US,"1,137","2,194","34,726",,
26,149,97,001,MI,St Joseph Count Tot Mig-Same St,600,"1,107","17,627",,
26,149,97,003,MI,St Joseph Count Tot Mig-Diff St,537,"1,087","17,099",,
26,149,98,000,MI,St Joseph Count Tot Mig-Foreign,d,d,d,,
26,149,26,149,MI,St Joseph Count Non-Migrants,"22,989","51,366","1,085,875",,
26,149,26,077,MI,Kalamazoo County,179,298,"4,626",,
26,149,26,023,MI,Branch County,106,228,"2,645",,
26,149,26,027,MI,Cass County,99,212,"3,420",,
26,149,18,087,IN,Lagrange County,93,218,"2,500",,
26,149,18,039,IN,Elkhart County,91,182,"2,611",,
26,149,26,025,MI,Calhoun County,28,41,947,,
26,149,26,159,MI,Van Buren County,24,44,598,,
26,149,17,031,IL,Cook County,19,39,"1,008",,
26,149,26,021,MI,Berrien County,19,27,390,,
26,149,18,141,IN,St Joseph County,17,22,923,,
26,149,26,081,MI,Kent County,16,26,326,,
26,149,26,163,MI,Wayne County,14,27,417,,
26,149,18,113,IN,Noble County,12,19,218,,
26,149,58,000,SS,Other Flows - Same State,115,204,"4,256",,
26,149,59,000,DS,Other Flows - Diff State,305,607,"9,839",,
26,149,59,001,DS,Other Flows - Northeast,13,33,647,,
26,149,59,003,DS,Other Flows - Midwest,117,232,"4,196",,
26,149,59,005,DS,Other Flows - South,130,256,"3,325",,
26,149,59,007,DS,Other Flows - West,45,86,"1,672",,
26,151,96,000,MI,Sanilac County Tot Mig-US & For,783,"1,564","24,044",,
26,151,97,000,MI,Sanilac County Tot Mig-US,783,"1,564","24,044",,
26,151,97,001,MI,Sanilac County Tot Mig-Same St,649,"1,325","20,022",,
26,151,97,003,MI,Sanilac County Tot Mig-Diff St,134,239,"4,022",,
26,151,98,000,MI,Sanilac County Tot Mig-Foreign,d,d,d,,
26,151,26,151,MI,Sanilac County Non-Migrants,"16,569","36,829","676,173",,
26,151,26,147,MI,St Clair County,217,466,"6,854",,
26,151,26,087,MI,Lapeer County,86,202,"2,514",,
26,151,26,099,MI,Macomb County,85,152,"3,609",,
26,151,26,157,MI,Tuscola County,51,115,"1,394",,
26,151,26,063,MI,Huron County,45,94,"1,132",,
26,151,26,125,MI,Oakland County,39,65,"1,429",,
26,151,26,163,MI,Wayne County,30,54,841,,
26,151,26,049,MI,Genesee County,21,36,354,,
26,151,26,145,MI,Saginaw County,10,16,112,,
26,151,58,000,SS,Other Flows - Same State,65,125,"1,783",,
26,151,59,000,DS,Other Flows - Diff State,134,239,"4,022",,
26,151,59,001,DS,Other Flows - Northeast,10,18,376,,
26,151,59,003,DS,Other Flows - Midwest,17,37,519,,
26,151,59,005,DS,Other Flows - South,81,133,"2,402",,
26,151,59,007,DS,Other Flows - West,26,51,725,,
26,153,96,000,MI,Schoolcraft Cou Tot Mig-US & For,154,304,"6,052",,
26,153,97,000,MI,Schoolcraft Cou Tot Mig-US,154,304,"6,052",,
26,153,97,001,MI,Schoolcraft Cou Tot Mig-Same St,100,200,"3,893",,
26,153,97,003,MI,Schoolcraft Cou Tot Mig-Diff St,54,104,"2,159",,
26,153,98,000,MI,Schoolcraft Cou Tot Mig-Foreign,d,d,d,,
26,153,26,153,MI,Schoolcraft Cou Non-Migrants,"3,172","6,636","132,542",,
26,153,26,041,MI,Delta County,16,26,656,,
26,153,58,000,SS,Other Flows - Same State,84,174,"3,236",,
26,153,59,000,DS,Other Flows - Diff State,54,104,"2,159",,
26,155,96,000,MI,Shiawassee Coun Tot Mig-US & For,"1,329","2,471","41,018",,
26,155,97,000,MI,Shiawassee Coun Tot Mig-US,"1,313","2,449","40,516",,
26,155,97,001,MI,Shiawassee Coun Tot Mig-Same St,"1,085","2,031","33,921",,
26,155,97,003,MI,Shiawassee Coun Tot Mig-Diff St,228,418,"6,595",,
26,155,98,000,MI,Shiawassee Coun Tot Mig-Foreign,16,22,502,,
26,155,26,155,MI,Shiawassee Coun Non-Migrants,"27,593","60,687","1,306,251",,
26,155,26,049,MI,Genesee County,255,495,"7,665",,
26,155,26,065,MI,Ingham County,208,356,"6,548",,
26,155,26,037,MI,Clinton County,105,204,"2,905",,
26,155,26,145,MI,Saginaw County,86,173,"2,366",,
26,155,26,093,MI,Livingston County,77,145,"2,642",,
26,155,26,125,MI,Oakland County,53,102,"1,725",,
26,155,26,045,MI,Eaton County,33,57,"1,066",,
26,155,26,163,MI,Wayne County,21,41,"1,076",,
26,155,26,057,MI,Gratiot County,18,37,414,,
26,155,26,081,MI,Kent County,16,28,427,,
26,155,26,073,MI,Isabella County,14,21,301,,
26,155,26,067,MI,Ionia County,10,23,322,,
26,155,26,161,MI,Washtenaw County,10,13,352,,
26,155,58,000,SS,Other Flows - Same State,179,336,"6,113",,
26,155,59,000,DS,Other Flows - Diff State,228,418,"6,595",,
26,155,59,001,DS,Other Flows - Northeast,17,29,496,,
26,155,59,003,DS,Other Flows - Midwest,49,90,"1,299",,
26,155,59,005,DS,Other Flows - South,119,220,"3,534",,
26,155,59,007,DS,Other Flows - West,43,79,"1,266",,
26,155,57,009,FR,Foreign - Other flows,16,22,502,,
26,157,96,000,MI,Tuscola County Tot Mig-US & For,975,"1,847","28,746",,
26,157,97,000,MI,Tuscola County Tot Mig-US,975,"1,847","28,746",,
26,157,97,001,MI,Tuscola County Tot Mig-Same St,820,"1,572","24,755",,
26,157,97,003,MI,Tuscola County Tot Mig-Diff St,155,275,"3,991",,
26,157,98,000,MI,Tuscola County Tot Mig-Foreign,d,d,d,,
26,157,26,157,MI,Tuscola County Non-Migrants,"21,856","48,249","939,480",,
26,157,26,049,MI,Genesee County,155,320,"5,617",,
26,157,26,145,MI,Saginaw County,118,228,"3,587",,
26,157,26,087,MI,Lapeer County,109,238,"2,840",,
26,157,26,063,MI,Huron County,85,152,"2,145",,
26,157,26,017,MI,Bay County,60,107,"1,617",,
26,157,26,151,MI,Sanilac County,52,111,"1,204",,
26,157,26,125,MI,Oakland County,42,75,"1,347",,
26,157,26,099,MI,Macomb County,35,66,"1,194",,
26,157,26,163,MI,Wayne County,18,38,969,,
26,157,26,081,MI,Kent County,17,25,289,,
26,157,26,073,MI,Isabella County,10,12,413,,
26,157,26,111,MI,Midland County,10,18,516,,
26,157,58,000,SS,Other Flows - Same State,109,182,"3,017",,
26,157,59,000,DS,Other Flows - Diff State,155,275,"3,991",,
26,159,96,000,MI,Van Buren Count Tot Mig-US & For,"1,848","3,624","70,055",,
26,159,97,000,MI,Van Buren Count Tot Mig-US,"1,848","3,624","70,055",,
26,159,97,001,MI,Van Buren Count Tot Mig-Same St,"1,328","2,560","46,315",,
26,159,97,003,MI,Van Buren Count Tot Mig-Diff St,520,"1,064","23,740",,
26,159,98,000,MI,Van Buren Count Tot Mig-Foreign,d,d,d,,
26,159,26,159,MI,Van Buren Count Non-Migrants,"27,598","61,826","1,326,219",,
26,159,26,077,MI,Kalamazoo County,575,"1,026","22,704",,
26,159,26,021,MI,Berrien County,217,466,"6,481",,
26,159,26,005,MI,Allegan County,147,327,"4,380",,
26,159,26,027,MI,Cass County,109,219,"2,806",,
26,159,17,031,IL,Cook County,56,118,"4,269",,
26,159,26,081,MI,Kent County,41,62,"1,049",,
26,159,26,139,MI,Ottawa County,35,61,873,,
26,159,26,149,MI,St Joseph County,32,67,"1,050",,
26,159,26,025,MI,Calhoun County,17,41,545,,
26,159,18,141,IN,St Joseph County,14,26,"1,129",,
26,159,26,163,MI,Wayne County,13,22,823,,
26,159,12,105,FL,Polk County,12,30,195,,
26,159,26,125,MI,Oakland County,11,21,992,,
26,159,17,097,IL,Lake County,10,16,279,,
26,159,48,215,TX,Hidalgo County,10,33,193,,
26,159,58,000,SS,Other Flows - Same State,131,248,"4,611",,
26,159,59,000,DS,Other Flows - Diff State,418,841,"17,675",,
26,159,59,001,DS,Other Flows - Northeast,28,49,"1,967",,
26,159,59,003,DS,Other Flows - Midwest,133,254,"6,249",,
26,159,59,005,DS,Other Flows - South,171,385,"5,544",,
26,159,59,007,DS,Other Flows - West,86,153,"3,915",,
26,161,96,000,MI,Washtenaw Count Tot Mig-US & For,"10,848","17,204","473,646",,
26,161,97,000,MI,Washtenaw Count Tot Mig-US,"9,833","15,976","459,441",,
26,161,97,001,MI,Washtenaw Count Tot Mig-Same St,"5,781","9,384","233,436",,
26,161,97,003,MI,Washtenaw Count Tot Mig-Diff St,"4,052","6,592","226,005",,
26,161,98,000,MI,Washtenaw Count Tot Mig-Foreign,"1,015","1,228","14,205",,
26,161,26,161,MI,Washtenaw Count Non-Migrants,"113,485","240,542","8,855,144",,
26,161,26,163,MI,Wayne County,"2,264","4,067","93,246",,
26,161,26,125,MI,Oakland County,836,"1,290","40,502",,
26,161,26,093,MI,Livingston County,397,605,"16,520",,
26,161,26,075,MI,Jackson County,277,464,"12,058",,
26,161,26,091,MI,Lenawee County,232,379,"8,690",,
26,161,17,031,IL,Cook County,228,344,"13,219",,
26,161,26,065,MI,Ingham County,217,307,"7,565",,
26,161,26,115,MI,Monroe County,217,354,"7,554",,
26,161,26,099,MI,Macomb County,185,291,"7,613",,
26,161,26,049,MI,Genesee County,152,214,"6,245",,
26,161,26,081,MI,Kent County,133,194,"5,733",,
26,161,26,077,MI,Kalamazoo County,107,145,"3,617",,
26,161,06,037,CA,Los Angeles County,85,131,"3,821",,
26,161,36,061,NY,New York County,85,106,"4,985",,
26,161,39,095,OH,Lucas County,85,128,"6,620",,
26,161,11,001,DC,District of Columbia,66,76,"3,096",,
26,161,06,073,CA,San Diego County,64,104,"2,565",,
26,161,25,017,MA,Middlesex County,63,97,"3,896",,
26,161,39,035,OH,Cuyahoga County,62,101,"4,044",,
26,161,04,013,AZ,Maricopa County,59,96,"2,369",,
26,161,26,145,MI,Saginaw County,59,90,"1,931",,
26,161,06,075,CA,San Francisco County,50,65,"3,093",,
26,161,26,045,MI,Eaton County,49,79,"1,195",,
26,161,53,033,WA,King County,45,73,"1,967",,
26,161,26,025,MI,Calhoun County,44,60,"2,133",,
26,161,26,139,MI,Ottawa County,41,58,"1,552",,
26,161,36,047,NY,Kings County,41,58,"2,778",,
26,161,25,025,MA,Suffolk County,40,49,"1,485",,
26,161,06,001,CA,Alameda County,39,50,"1,362",,
26,161,26,147,MI,St Clair County,38,43,906,,
26,161,39,049,OH,Franklin County,38,50,"1,648",,
26,161,42,003,PA,Allegheny County,37,62,"2,126",,
26,161,27,053,MN,Hennepin County,36,47,"2,259",,
26,161,48,201,TX,Harris County,36,49,"1,981",,
26,161,32,003,NV,Clark County,34,47,"1,080",,
26,161,06,059,CA,Orange County,33,59,"2,456",,
26,161,55,025,WI,Dane County,32,44,"1,263",,
26,161,06,085,CA,Santa Clara County,31,64,"3,455",,
26,161,24,031,MD,Montgomery County,29,42,"1,779",,
26,161,36,055,NY,Monroe County,29,45,"1,257",,
26,161,26,059,MI,Hillsdale County,28,46,983,,
26,161,49,035,UT,Salt Lake County,28,67,"1,401",,
26,161,26,055,MI,Grand Traverse County,27,32,631,,
26,161,26,073,MI,Isabella County,26,37,709,,
26,161,39,173,OH,Wood County,26,41,"2,038",,
26,161,42,101,PA,Philadelphia County,26,45,"1,343",,
26,161,18,097,IN,Marion County,24,42,"1,079",,
26,161,39,061,OH,Hamilton County,24,39,"1,196",,
26,161,48,113,TX,Dallas County,24,37,"1,443",,
26,161,17,097,IL,Lake County,23,41,"1,540",,
26,161,19,103,IA,Johnson County,23,44,"1,115",,
26,161,51,013,VA,Arlington County,23,28,"1,121",,
26,161,51,059,VA,Fairfax County,23,29,"1,070",,
26,161,12,099,FL,Palm Beach County,22,42,"1,296",,
26,161,26,037,MI,Clinton County,22,31,759,,
26,161,13,089,GA,Dekalb County,21,34,"1,205",,
26,161,57,005,FR,Foreign - APO/FPO ZIPs,21,42,843,,
26,161,36,081,NY,Queens County,20,36,"1,841",,
26,161,37,063,NC,Durham County,20,35,919,,
26,161,12,011,FL,Broward County,19,39,"1,233",,
26,161,13,121,GA,Fulton County,19,25,468,,
26,161,26,005,MI,Allegan County,19,31,543,,
26,161,35,001,NM,Bernalillo County,19,26,782,,
26,161,36,067,NY,Onondaga County,19,21,716,,
26,161,41,051,OR,Multnomah County,19,23,833,,
26,161,12,057,FL,Hillsborough County,18,35,883,,
26,161,12,071,FL,Lee County,18,29,"2,231",,
26,161,17,043,IL,Dupage County,18,30,"1,330",,
26,161,18,003,IN,Allen County,18,33,"1,347",,
26,161,26,017,MI,Bay County,18,24,685,,
26,161,26,021,MI,Berrien County,18,22,715,,
26,161,26,111,MI,Midland County,18,22,812,,
26,161,31,109,NE,Lancaster County,18,25,908,,
26,161,48,453,TX,Travis County,18,24,807,,
26,161,04,019,AZ,Pima County,17,23,542,,
26,161,18,157,IN,Tippecanoe County,17,25,737,,
26,161,34,021,NJ,Mercer County,17,34,"1,591",,
26,161,37,119,NC,Mecklenburg County,17,30,976,,
26,161,18,105,IN,Monroe County,16,27,926,,
26,161,24,033,MD,Prince George's County,16,24,608,,
26,161,25,021,MA,Norfolk County,16,25,"1,082",,
26,161,26,103,MI,Marquette County,16,21,389,,
26,161,26,121,MI,Muskegon County,16,19,363,,
26,161,26,159,MI,Van Buren County,16,18,488,,
26,161,29,189,MO,St Louis County,16,28,578,,
26,161,36,109,NY,Tompkins County,16,23,"1,152",,
26,161,08,031,CO,Denver County,15,20,891,,
26,161,09,003,CT,Hartford County,15,26,"1,264",,
26,161,26,007,MI,Alpena County,15,21,296,,
26,161,26,023,MI,Branch County,15,22,662,,
26,161,36,029,NY,Erie County,15,28,"1,482",,
26,161,49,049,UT,Utah County,15,39,304,,
26,161,09,009,CT,New Haven County,14,20,459,,
26,161,12,086,FL,Miami Dade County,14,21,577,,
26,161,27,123,MN,Ramsey County,14,27,830,,
26,161,47,157,TN,Shelby County,14,33,930,,
26,161,48,439,TX,Tarrant County,14,32,"1,223",,
26,161,51,810,VA,Virginia Beach city,14,36,757,,
26,161,55,079,WI,Milwaukee County,14,20,753,,
26,161,12,103,FL,Pinellas County,13,23,588,,
26,161,17,197,IL,Will County,13,25,809,,
26,161,21,111,KY,Jefferson County,13,30,951,,
26,161,24,005,MD,Baltimore County,13,25,850,,
26,161,26,089,MI,Leelanau County,13,18,389,,
26,161,26,107,MI,Mecosta County,13,18,265,,
26,161,39,113,OH,Montgomery County,13,21,737,,
26,161,39,153,OH,Summit County,13,21,676,,
26,161,09,001,CT,Fairfield County,12,20,"1,079",,
26,161,12,095,FL,Orange County,12,20,391,,
26,161,17,019,IL,Champaign County,12,17,431,,
26,161,26,155,MI,Shiawassee County,12,17,498,,
26,161,36,059,NY,Nassau County,12,17,402,,
26,161,36,103,NY,Suffolk County,12,16,341,,
26,161,37,135,NC,Orange County,12,24,585,,
26,161,37,183,NC,Wake County,12,27,898,,
26,161,42,091,PA,Montgomery County,12,25,946,,
26,161,48,029,TX,Bexar County,12,21,904,,
26,161,08,069,CO,Larimer County,11,20,463,,
26,161,26,087,MI,Lapeer County,11,12,371,,
26,161,34,017,NJ,Hudson County,11,17,663,,
26,161,34,023,NJ,Middlesex County,11,21,395,,
26,161,44,007,RI,Providence County,11,17,410,,
26,161,47,037,TN,Davidson County,11,16,880,,
26,161,06,013,CA,Contra Costa County,10,19,790,,
26,161,06,067,CA,Sacramento County,10,16,703,,
26,161,08,013,CO,Boulder County,10,11,395,,
26,161,12,001,FL,Alachua County,10,13,345,,
26,161,13,067,GA,Cobb County,10,13,"1,082",,
26,161,15,003,HI,Honolulu County,10,13,408,,
26,161,18,057,IN,Hamilton County,10,13,991,,
26,161,22,071,LA,Orleans Parish,10,13,313,,
26,161,24,510,MD,Baltimore city,10,18,868,,
26,161,25,027,MA,Worcester County,10,18,622,,
26,161,26,029,MI,Charlevoix County,10,14,230,,
26,161,26,047,MI,Emmet County,10,12,310,,
26,161,26,069,MI,Iosco County,10,12,303,,
26,161,26,151,MI,Sanilac County,10,18,175,,
26,161,26,157,MI,Tuscola County,10,15,255,,
26,161,51,510,VA,Alexandria city,10,13,452,,
26,161,58,000,SS,Other Flows - Same State,180,262,"5,546",,
26,161,59,000,DS,Other Flows - Diff State,"1,518","2,611","83,227",,
26,161,59,001,DS,Other Flows - Northeast,273,441,"15,610",,
26,161,59,003,DS,Other Flows - Midwest,433,739,"23,227",,
26,161,59,005,DS,Other Flows - South,561,"1,016","30,958",,
26,161,59,007,DS,Other Flows - West,251,415,"13,432",,
26,161,57,009,FR,Foreign - Other flows,994,"1,186","13,362",,
26,163,96,000,MI,Wayne County Tot Mig-US & For,"21,385","39,513","821,568",,
26,163,97,000,MI,Wayne County Tot Mig-US,"20,772","38,543","795,284",,
26,163,97,001,MI,Wayne County Tot Mig-Same St,"14,338","26,196","511,866",,
26,163,97,003,MI,Wayne County Tot Mig-Diff St,"6,434","12,347","283,418",,
26,163,98,000,MI,Wayne County Tot Mig-Foreign,613,970,"26,285",,
26,163,26,163,MI,Wayne County Non-Migrants,"651,666","1,406,536","33,080,476",,
26,163,26,125,MI,Oakland County,"6,093","11,182","239,603",,
26,163,26,099,MI,Macomb County,"2,740","5,510","89,445",,
26,163,26,161,MI,Washtenaw County,"2,008","3,507","69,662",,
26,163,26,115,MI,Monroe County,706,"1,355","25,249",,
26,163,26,093,MI,Livingston County,382,640,"15,789",,
26,163,26,049,MI,Genesee County,279,494,"9,561",,
26,163,26,065,MI,Ingham County,250,371,"6,793",,
26,163,17,031,IL,Cook County,224,408,"13,025",,
26,163,26,081,MI,Kent County,195,299,"7,037",,
26,163,39,095,OH,Lucas County,168,352,"5,809",,
26,163,26,147,MI,St Clair County,140,246,"3,887",,
26,163,26,075,MI,Jackson County,133,237,"4,317",,
26,163,04,013,AZ,Maricopa County,128,250,"6,733",,
26,163,26,077,MI,Kalamazoo County,117,173,"3,154",,
26,163,26,091,MI,Lenawee County,113,206,"3,837",,
26,163,06,037,CA,Los Angeles County,110,224,"3,315",,
26,163,32,003,NV,Clark County,108,185,"2,916",,
26,163,39,035,OH,Cuyahoga County,98,190,"5,188",,
26,163,26,145,MI,Saginaw County,95,150,"2,361",,
26,163,57,005,FR,Foreign - APO/FPO ZIPs,94,142,"2,376",,
26,163,06,073,CA,San Diego County,81,138,"3,042",,
26,163,39,049,OH,Franklin County,73,144,"3,212",,
26,163,12,011,FL,Broward County,63,102,"3,154",,
26,163,48,201,TX,Harris County,63,109,"3,002",,
26,163,26,073,MI,Isabella County,55,72,"2,003",,
26,163,51,810,VA,Virginia Beach city,51,142,"3,449",,
26,163,12,071,FL,Lee County,50,77,"1,448",,
26,163,12,103,FL,Pinellas County,50,84,"1,960",,
26,163,12,031,FL,Duval County,49,93,"1,598",,
26,163,26,139,MI,Ottawa County,49,75,"1,472",,
26,163,12,095,FL,Orange County,48,81,"1,081",,
26,163,26,045,MI,Eaton County,48,75,"1,470",,
26,163,13,067,GA,Cobb County,47,81,"1,114",,
26,163,13,121,GA,Fulton County,47,85,"4,910",,
26,163,26,025,MI,Calhoun County,47,96,"1,603",,
26,163,47,037,TN,Davidson County,46,80,"1,498",,
26,163,06,059,CA,Orange County,45,82,"2,382",,
26,163,47,157,TN,Shelby County,44,94,"1,796",,
26,163,12,086,FL,Miami Dade County,41,62,"1,464",,
26,163,42,003,PA,Allegheny County,41,64,"1,818",,
26,163,17,043,IL,Dupage County,40,70,"1,690",,
26,163,12,057,FL,Hillsborough County,39,64,"1,085",,
26,163,13,089,GA,Dekalb County,38,81,805,,
26,163,18,097,IN,Marion County,37,79,"1,133",,
26,163,36,061,NY,New York County,37,53,"2,155",,
26,163,48,113,TX,Dallas County,37,70,"1,369",,
26,163,36,047,NY,Kings County,36,97,882,,
26,163,12,101,FL,Pasco County,35,57,"1,943",,
26,163,26,059,MI,Hillsdale County,35,63,"1,032",,
26,163,36,081,NY,Queens County,35,73,843,,
26,163,39,061,OH,Hamilton County,35,54,"1,905",,
26,163,11,001,DC,District of Columbia,34,43,"1,129",,
26,163,36,029,NY,Erie County,34,70,"1,508",,
26,163,51,550,VA,Chesapeake city,34,104,"2,893",,
26,163,26,107,MI,Mecosta County,33,59,661,,
26,163,26,121,MI,Muskegon County,32,56,873,,
26,163,27,053,MN,Hennepin County,32,55,"1,289",,
26,163,39,113,OH,Montgomery County,32,58,"1,629",,
26,163,12,099,FL,Palm Beach County,31,42,"1,299",,
26,163,13,063,GA,Clayton County,31,70,610,,
26,163,15,003,HI,Honolulu County,31,46,"1,625",,
26,163,26,055,MI,Grand Traverse County,31,54,848,,
26,163,26,087,MI,Lapeer County,31,57,898,,
26,163,26,111,MI,Midland County,31,37,768,,
26,163,26,143,MI,Roscommon County,31,56,827,,
26,163,26,151,MI,Sanilac County,31,56,778,,
26,163,51,710,VA,Norfolk city,31,72,"1,654",,
26,163,26,037,MI,Clinton County,30,34,723,,
26,163,37,183,NC,Wake County,30,50,"1,050",,
26,163,39,153,OH,Summit County,30,51,"1,565",,
26,163,55,079,WI,Milwaukee County,30,59,"2,393",,
26,163,26,023,MI,Branch County,29,76,554,,
26,163,37,119,NC,Mecklenburg County,29,47,927,,
26,163,37,133,NC,Onslow County,29,47,350,,
26,163,39,173,OH,Wood County,29,51,"1,142",,
26,163,51,059,VA,Fairfax County,29,60,"1,737",,
26,163,26,021,MI,Berrien County,28,51,"1,337",,
26,163,29,189,MO,St Louis County,28,56,"1,944",,
26,163,24,033,MD,Prince George's County,27,52,"1,034",,
26,163,26,017,MI,Bay County,27,47,633,,
