"GEOID1","MOVEDOUT_M","MOVEDIN","MOVEDOUT","MOVEDNET","MOVEDNET_M","year"
"2601566260",228,186,228,-42,-42,2010
"2601570420",218,539,218,261,261,2010
"2601579620",981,430,981,-551,-551,2010
"2601588440",316,104,316,-219,-219,2010
"2601589020",150,123,150,-27,-27,2010
"2601503860",111,220,111,109,109,2011
"2601505020",40,114,40,70,70,2011
"2601505560",209,349,209,117,117,2011
"2601513340",253,173,253,-80,-80,2011
"2601513960",247,288,247,41,41,2011
"2601537120",1080,651,1080,-436,-436,2011
"2601537140",508,129,508,-397,-397,2011
"2601539120",376,161,376,-215,-215,2011
"2601541120",170,270,170,100,100,2011
"2601541860",329,152,329,-177,-177,2011
"2601550960",50,80,50,30,30,2011
"2601560980",374,181,374,-193,-193,2011
"2601566260",261,287,261,26,26,2011
"2601570420",369,591,369,137,137,2011
"2601579620",859,411,859,-448,-448,2011
"2601588440",319,91,319,-228,-228,2011
"2601589020",147,208,147,61,61,2011
"2601503860",162,218,162,45,45,2012
"2601505020",44,104,44,57,57,2012
"2601505560",206,278,206,51,51,2012
"2601513340",356,175,356,-181,-181,2012
"2601513960",211,389,211,178,178,2012
"2601537120",1241,478,1241,-769,-769,2012
"2601537140",165,181,165,-6,-6,2012
"2601539120",249,118,249,-131,-131,2012
"2601541120",223,136,223,-89,-89,2012
"2601541860",419,149,419,-270,-270,2012
"2601550960",97,66,97,-31,-31,2012
"2601560980",435,214,435,-221,-221,2012
"2601566260",260,318,260,58,58,2012
"2601570420",527,530,527,-50,-50,2012
"2601579620",786,675,786,-111,-111,2012
"2601588440",325,126,325,-199,-199,2012
"2601589020",151,301,151,150,150,2012
"2601503860",157,231,157,63,63,2013
"2601505020",31,149,31,114,114,2013
"2601505560",349,259,349,-123,-123,2013
"2601513340",391,184,391,-212,-212,2013
"2601513960",188,425,188,237,237,2013
"2601537120",1171,649,1171,-527,-527,2013
"2601537140",305,290,305,-32,-32,2013
"2601539120",186,179,186,-7,-7,2013
"2601541120",395,218,395,-178,-178,2013
"2601541860",337,103,337,-234,-234,2013
"2601550960",116,39,116,-77,-77,2013
"2601560980",460,223,460,-237,-237,2013
"2601566260",311,276,311,-35,-35,2013
"2601570420",439,469,439,30,30,2013
"2601579620",751,891,751,140,140,2013
"2601588440",343,162,343,-184,-184,2013
"2601589020",194,209,194,15,15,2013
"2601503860",148,216,148,54,54,2014
"2601505020",168,157,168,-14,-14,2014
"2601505560",355,271,355,-84,-84,2014
"2601513340",414,185,414,-235,-235,2014
"2601513960",209,454,209,245,245,2014
"2601537120",1105,699,1105,-408,-408,2014
"2601537140",330,302,330,-46,-46,2014
"2601539120",201,250,201,49,49,2014
"2601541120",522,253,522,-271,-271,2014
"2601541860",198,99,198,-107,-107,2014
"2601550960",212,50,212,-162,-162,2014
"2601560980",384,290,384,-94,-94,2014
"2601566260",205,430,205,225,225,2014
"2601570420",558,582,558,24,24,2014
"2601579620",655,839,655,184,184,2014
"2601588440",193,166,193,-30,-30,2014
"2601589020",112,186,112,66,66,2014
"2601503860",139,137,139,-17,-17,2015
"2601505020",146,155,146,-1,-1,2015
"2601505560",482,185,482,-297,-297,2015
"2601513340",323,186,323,-143,-143,2015
"2601513960",228,446,228,218,218,2015
"2601537120",1388,726,1388,-685,-685,2015
"2601537140",284,378,284,92,92,2015
"2601539120",156,460,156,304,304,2015
"2601541120",513,230,513,-285,-285,2015
"2601541860",193,158,193,-42,-42,2015
"2601550960",163,51,163,-112,-112,2015
"2601560980",302,279,302,-23,-23,2015
"2601566260",197,464,197,267,267,2015
"2601570420",532,477,532,-55,-55,2015
"2601579620",821,724,821,-97,-97,2015
"2601588440",159,215,159,53,53,2015
"2601589020",186,343,186,138,138,2015
"2601503860",127,155,127,13,13,2016
"2601505020",137,151,137,8,8,2016
"2601505560",516,163,516,-353,-353,2016
"2601513340",352,141,352,-222,-222,2016
"2601513960",352,415,352,60,60,2016
"2601537120",1260,921,1260,-351,-351,2016
"2601537140",274,409,274,130,130,2016
"2601539120",161,389,161,228,228,2016
"2601541120",453,186,453,-269,-269,2016
"2601541860",277,187,277,-99,-99,2016
"2601550960",151,55,151,-96,-96,2016
"2601560980",168,249,168,81,81,2016
"2601566260",278,352,278,67,67,2016
"2601570420",442,503,442,61,61,2016
"2601579620",786,778,786,-27,-27,2016
"2601588440",140,234,140,91,91,2016
"2601589020",175,333,175,139,139,2016
"2600905240",137,76,137,-64,-64,2010
"2600914420",186,248,186,62,62,2010
"2600915380",35,32,35,-3,-3,2010
"2600919400",30,80,30,50,50,2010
"2600924640",19,56,19,37,37,2010
"2600925340",533,314,533,-234,-234,2010
"2600929600",244,90,244,-154,-154,2010
"2600937500",32,72,32,40,40,2010
"2600941960",50,76,50,26,26,2010
"2600942400",302,175,302,-127,-127,2010
"2600950640",678,161,678,-527,-527,2010
"2600954440",139,101,139,-65,-65,2010
"2600976260",16,101,16,85,85,2010
"2600980100",86,158,86,72,72,2010
"2600983300",33,37,33,4,4,2010
"2600905240",115,101,115,-36,-36,2011
"2600914420",183,240,183,57,57,2011
"2600915380",42,43,42,1,1,2011
"2600919400",19,111,19,92,92,2011
"2600924640",22,59,22,37,37,2011
"2600925340",517,253,517,-276,-276,2011
"2600929600",107,41,107,-66,-66,2011
"2600937500",30,61,30,31,31,2011
"2600941960",26,87,26,61,61,2011
"2600942400",300,92,300,-208,-208,2011
"2600950640",476,240,476,-248,-248,2011
"2600954440",122,108,122,-43,-43,2011
"2600976260",12,77,12,65,65,2011
"2600980100",108,57,108,-51,-51,2011
"2600983300",33,47,33,14,14,2011
"2600905240",103,140,103,21,21,2012
"2600914420",115,156,115,41,41,2012
"2600915380",44,28,44,-16,-16,2012
"2600919400",37,118,37,81,81,2012
"2600924640",57,69,57,12,12,2012
"2600925340",452,217,452,-248,-248,2012
"2600929600",150,51,150,-104,-104,2012
"2600937500",55,71,55,16,16,2012
"2600941960",35,56,35,21,21,2012
"2600942400",335,121,335,-222,-222,2012
"2600950640",507,186,507,-330,-330,2012
"2600954440",101,130,101,12,12,2012
"2600976260",16,68,16,52,52,2012
"2600980100",191,60,191,-131,-131,2012
"2600983300",39,36,39,-3,-3,2012
"2600905240",174,94,174,-80,-80,2013
"2600914420",137,131,137,-6,-6,2013
"2600915380",10,76,10,66,66,2013
"2600919400",49,108,49,59,59,2013
"2600924640",60,59,60,-1,-1,2013
"2600925340",517,196,517,-333,-333,2013
"2600929600",86,52,86,-39,-39,2013
"2600937500",95,60,95,-35,-35,2013
"2600941960",43,72,43,27,27,2013
"2600942400",294,154,294,-146,-146,2013
"2600950640",505,212,505,-293,-293,2013
"2600954440",76,130,76,37,37,2013
"2600976260",1,46,1,40,40,2013
"2600980100",140,40,140,-100,-100,2013
"2600983300",33,38,33,5,5,2013
"2600905240",185,133,185,-52,-52,2014
"2600914420",199,127,199,-72,-72,2014
"2600915380",9,81,9,72,72,2014
"2600919400",75,91,75,16,16,2014
"2600924640",114,60,114,-54,-54,2014
"2600925340",544,225,544,-319,-319,2014
"2600929600",95,71,95,-26,-26,2014
"2600937500",110,52,110,-58,-58,2014
"2600941960",3,89,3,84,84,2014
"2600942400",260,190,260,-74,-74,2014
"2600950640",405,199,405,-206,-206,2014
"2600954440",99,112,99,11,11,2014
"2600976260",11,53,11,38,38,2014
"2600980100",104,70,104,-34,-34,2014
"2600983300",6,48,6,42,42,2014
"2600905240",184,184,184,-21,-21,2015
"2600914420",220,101,220,-119,-119,2015
"2600915380",0,67,0,67,67,2015
"2600919400",63,64,63,1,1,2015
"2600924640",139,46,139,-93,-93,2015
"2600925340",332,243,332,-93,-93,2015
"2600929600",71,131,71,54,54,2015
"2600937500",124,58,124,-66,-66,2015
"2600941960",2,106,2,100,100,2015
"2600942400",364,217,364,-151,-151,2015
"2600950640",388,299,388,-89,-89,2015
"2600954440",77,149,77,64,64,2015
"2600976260",11,68,11,53,53,2015
"2600980100",121,61,121,-60,-60,2015
"2600983300",6,41,6,35,35,2015
"2600905240",180,183,180,-5,-5,2016
"2600914420",191,134,191,-57,-57,2016
"2600915380",0,64,0,64,64,2016
"2600919400",70,58,70,-12,-12,2016
"2600924640",145,43,145,-102,-102,2016
"2600925340",357,273,357,-86,-86,2016
"2600929600",111,129,111,11,11,2016
"2600937500",130,47,130,-83,-83,2016
"2600941960",35,81,35,42,42,2016
"2600942400",314,267,314,-55,-55,2016
"2600950640",396,280,396,-116,-116,2016
"2600954440",86,156,86,56,56,2016
"2600976260",18,88,18,66,66,2016
"2600980100",133,80,133,-53,-53,2016
"2600983300",17,35,17,18,18,2016
"2607508760",2038,6644,2038,4574,4574,2010
"2607517400",781,355,781,-426,-426,2010
"2607517760",350,210,350,-149,-149,2010
"2607534500",583,403,583,-185,-185,2010
"2607536400",299,147,299,-166,-166,2010
"2607537700",93,249,93,139,139,2010
"2607541420",10049,2681,10049,-7422,-7422,2010
"2607546980",642,1355,642,713,713,2010
"2607547360",147,90,147,-57,-57,2010
"2607556640",582,442,582,-140,-140,2010
"2607559180",249,291,249,42,42,2010
"2607562760",184,138,184,-46,-46,2010
"2607566440",104,244,104,140,140,2010
"2607568920",200,619,200,419,419,2010
"2607571500",180,126,180,-54,-54,2010
"2607575640",581,1184,581,586,586,2010
"2607575880",134,238,134,98,98,2010
"2607577200",2037,3048,2037,974,974,2010
"2607579980",10,129,10,119,119,2010
"2607584300",469,100,469,-375,-375,2010
"2607508760",2732,5762,2732,2938,2938,2011
"2607517400",953,351,953,-617,-617,2011
"2607517760",280,202,280,-78,-78,2011
"2607534500",483,344,483,-145,-145,2011
"2607536400",245,234,245,-24,-24,2011
"2607537700",230,359,230,115,115,2011
"2607541420",8492,3454,8492,-5092,-5092,2011
"2607546980",741,1319,741,578,578,2011
"2607547360",195,112,195,-83,-83,2011
"2607556640",716,458,716,-258,-258,2011
"2607559180",265,448,265,183,183,2011
"2607562760",344,124,344,-220,-220,2011
"2607566440",164,194,164,30,30,2011
"2607568920",365,739,365,374,374,2011
"2607571500",107,203,107,96,96,2011
"2607575640",678,1429,678,695,695,2011
"2607575880",205,208,205,3,3,2011
"2607577200",2560,3101,2560,506,506,2011
"2607579980",43,168,43,119,119,2011
"2607584300",298,106,298,-196,-196,2011
"2607508760",3225,5979,3225,2687,2687,2012
"2607517400",812,393,812,-436,-436,2012
"2607517760",66,268,66,202,202,2012
"2607534500",350,591,350,220,220,2012
"2607536400",321,120,321,-216,-216,2012
"2607537700",334,547,334,202,202,2012
"2607541420",7143,4001,7143,-3197,-3197,2012
"2607546980",1017,1699,1017,682,682,2012
"2607547360",222,126,222,-96,-96,2012
"2607556640",713,390,713,-323,-323,2012
"2607559180",320,483,320,163,163,2012
"2607562760",352,172,352,-180,-180,2012
"2607566440",183,136,183,-47,-47,2012
"2607568920",474,733,474,259,259,2012
"2607571500",192,166,192,-28,-28,2012
"2607575640",795,1298,795,447,447,2012
"2607575880",330,188,330,-142,-142,2012
"2607577200",3123,2995,3123,-159,-159,2012
"2607579980",80,157,80,71,71,2012
"2607584300",282,68,282,-214,-214,2012
"2607508760",3067,6038,3067,2897,2897,2013
"2607517400",937,443,937,-521,-521,2013
"2607517760",82,202,82,120,120,2013
"2607534500",433,565,433,108,108,2013
"2607536400",280,189,280,-102,-102,2013
"2607537700",280,341,280,43,43,2013
"2607541420",6881,3623,6881,-3318,-3318,2013
"2607546980",998,1739,998,741,741,2013
"2607547360",247,158,247,-89,-89,2013
"2607556640",591,524,591,-67,-67,2013
"2607559180",369,486,369,117,117,2013
"2607562760",409,162,409,-247,-247,2013
"2607566440",135,149,135,14,14,2013
"2607568920",473,622,473,149,149,2013
"2607571500",370,178,370,-196,-196,2013
"2607575640",835,1232,835,334,334,2013
"2607575880",311,179,311,-132,-132,2013
"2607577200",2384,3074,2384,657,657,2013
"2607579980",73,131,73,52,52,2013
"2607584300",531,92,531,-439,-439,2013
"2607508760",3168,5718,3168,2370,2370,2014
"2607517400",905,437,905,-490,-490,2014
"2607517760",167,146,167,-21,-21,2014
"2607534500",443,577,443,98,98,2014
"2607536400",322,224,322,-110,-110,2014
"2607537700",370,208,370,-162,-162,2014
"2607541420",5877,3648,5877,-2312,-2312,2014
"2607546980",860,1522,860,662,662,2014
"2607547360",152,166,152,14,14,2014
"2607556640",476,548,476,72,72,2014
"2607559180",245,435,245,190,190,2014
"2607562760",337,190,337,-147,-147,2014
"2607566440",108,47,108,-61,-61,2014
"2607568920",482,744,482,242,242,2014
"2607571500",599,258,599,-344,-344,2014
"2607575640",963,1094,963,71,71,2014
"2607575880",279,159,279,-120,-120,2014
"2607577200",1964,2687,1964,723,723,2014
"2607579980",72,96,72,18,18,2014
"2607584300",477,113,477,-364,-364,2014
"2607508760",2897,6081,2897,3020,3020,2015
"2607517400",788,526,788,-280,-280,2015
"2607517760",177,176,177,-1,-1,2015
"2607534500",333,479,333,112,112,2015
"2607536400",302,190,302,-112,-112,2015
"2607537700",408,283,408,-125,-125,2015
"2607541420",5859,3683,5859,-2245,-2245,2015
"2607546980",1156,1548,1156,392,392,2015
"2607547360",193,124,193,-69,-69,2015
"2607556640",332,532,332,200,200,2015
"2607559180",170,430,170,260,260,2015
"2607562760",376,228,376,-148,-148,2015
"2607566440",102,107,102,5,5,2015
"2607568920",648,846,648,177,177,2015
"2607571500",692,236,692,-458,-458,2015
"2607575640",885,1031,885,115,115,2015
"2607575880",290,102,290,-188,-188,2015
"2607577200",2009,2455,2009,428,428,2015
"2607579980",60,131,60,65,65,2015
"2607584300",601,155,601,-446,-446,2015
"2607508760",2729,6266,2729,3394,3394,2016
"2607517400",763,583,763,-180,-180,2016
"2607517760",218,131,218,-87,-87,2016
"2607534500",327,543,327,182,182,2016
"2607536400",340,140,340,-200,-200,2016
"2607537700",327,301,327,-26,-26,2016
"2607541420",5504,3306,5504,-2279,-2279,2016
"2607546980",1275,1241,1275,-43,-43,2016
"2607547360",169,166,169,-3,-3,2016
"2607556640",331,597,331,266,266,2016
"2607559180",142,249,142,107,107,2016
"2607562760",301,242,301,-59,-59,2016
"2607566440",122,113,122,-9,-9,2016
"2607568920",545,621,545,57,57,2016
"2607571500",792,226,792,-568,-568,2016
"2607575640",817,1157,817,335,335,2016
"2607575880",246,125,246,-121,-121,2016
"2607577200",1779,2122,1779,315,315,2016
"2607579980",66,121,66,49,49,2016
"2607584300",640,199,640,-441,-441,2016
"2614304320",0,53,0,53,53,2010
"2614304720",0,10,0,10,10,2010
"2614321640",642,488,642,-154,-154,2010
"2614331960",68,425,68,304,304,2010
"2614338020",413,238,413,-175,-175,2010
"2614344400",266,201,266,-65,-65,2010
"2614349840",196,128,196,-68,-68,2010
"2614351780",133,248,133,115,115,2010
"2614356980",0,2,0,2,2,2010
"2614368200",192,327,192,135,135,2010
"2614369560",1028,386,1028,-642,-642,2010
"2614304320",7,65,7,58,58,2011
"2614304720",0,31,0,31,31,2011
"2614321640",583,538,583,-108,-108,2011
"2614331960",79,273,79,194,194,2011
"2614338020",461,285,461,-176,-176,2011
"2614344400",193,197,193,4,4,2011
"2614349840",161,161,161,0,0,2011
"2614351780",112,282,112,170,170,2011
"2614356980",0,2,0,2,2,2011
"2614368200",177,309,177,116,116,2011
"2614369560",954,419,954,-535,-535,2011
"2614304320",13,44,13,31,31,2012
"2614304720",8,34,8,26,26,2012
"2614321640",578,647,578,-25,-25,2012
"2614331960",135,195,135,60,60,2012
"2614338020",483,262,483,-221,-221,2012
"2614344400",133,184,133,51,51,2012
"2614349840",154,170,154,16,16,2012
"2614351780",198,268,198,70,70,2012
"2614368200",192,379,192,187,187,2012
"2614369560",639,363,639,-276,-276,2012
"2614304320",18,34,18,16,16,2013
"2614304720",25,50,25,25,25,2013
"2614321640",569,643,569,-16,-16,2013
"2614331960",100,172,100,72,72,2013
"2614338020",387,243,387,-144,-144,2013
"2614344400",28,224,28,196,196,2013
"2614349840",141,177,141,36,36,2013
"2614351780",206,262,206,56,56,2013
"2614368200",179,323,179,144,144,2013
"2614369560",665,469,665,-196,-196,2013
"2614304320",18,31,18,13,13,2014
"2614304720",36,58,36,22,22,2014
"2614321640",753,647,753,-174,-174,2014
"2614331960",133,137,133,4,4,2014
"2614338020",361,212,361,-149,-149,2014
"2614344400",40,119,40,79,79,2014
"2614349840",167,181,167,14,14,2014
"2614351780",193,251,193,58,58,2014
"2614356980",0,3,0,3,3,2014
"2614368200",211,409,211,198,198,2014
"2614369560",561,585,561,24,24,2014
"2614304320",21,29,21,8,8,2015
"2614304720",36,71,36,35,35,2015
"2614321640",838,490,838,-425,-425,2015
"2614331960",126,159,126,33,33,2015
"2614338020",386,227,386,-159,-159,2015
"2614344400",26,142,26,116,116,2015
"2614349840",67,162,67,95,95,2015
"2614351780",165,280,165,115,115,2015
"2614356980",0,12,0,12,12,2015
"2614368200",235,360,235,125,125,2015
"2614369560",534,497,534,-37,-37,2015
"2614304320",15,30,15,15,15,2016
"2614304720",35,39,35,4,4,2016
"2614321640",789,462,789,-341,-341,2016
"2614331960",188,242,188,54,54,2016
"2614338020",261,303,261,42,42,2016
"2614344400",29,150,29,121,121,2016
"2614349840",58,157,58,99,99,2016
"2614351780",283,277,283,-6,-6,2016
"2614356980",0,10,0,10,10,2016
"2614368200",280,339,280,59,59,2016
"2614369560",487,507,487,9,9,2016
"2609517480",0,23,0,23,23,2010
"2609544540",15,68,15,53,53,2010
"2609550440",918,106,918,-812,-812,2010
"2609563500",43,656,43,609,609,2010
"2609517480",0,26,0,26,26,2011
"2609544540",27,77,27,50,50,2011
"2609550440",613,109,613,-504,-504,2011
"2609563500",77,411,77,331,331,2011
"2609517480",0,26,0,26,26,2012
"2609544540",26,86,26,60,60,2012
"2609550440",583,95,583,-488,-488,2012
"2609563500",105,469,105,344,344,2012
"2609517480",0,7,0,7,7,2013
"2609544540",45,56,45,11,11,2013
"2609550440",446,116,446,-330,-330,2013
"2609563500",100,449,100,335,335,2013
"2609517480",0,8,0,8,8,2014
"2609544540",43,89,43,46,46,2014
"2609550440",490,176,490,-314,-314,2014
"2609563500",99,345,99,238,238,2014
"2609517480",0,5,0,5,5,2015
"2609544540",35,88,35,53,53,2015
"2609550440",381,122,381,-259,-259,2015
"2609563500",111,294,111,169,169,2015
"2609517480",3,0,3,-3,-3,2016
"2609544540",30,69,30,39,39,2016
"2609550440",547,178,547,-370,-370,2016
"2609563500",101,398,101,279,279,2016
"2605307960",246,150,246,-102,-102,2010
"2605307980",168,151,168,-17,-17,2010
"2605326340",14,24,14,10,10,2010
"2605341060",511,721,511,160,160,2010
"2605341080",226,242,226,16,16,2010
"2605351560",165,259,165,94,94,2010
"2605382780",182,212,182,30,30,2010
"2605382800",0,12,0,12,12,2010
"2605384380",38,17,38,-21,-21,2010
"2605307960",151,200,151,43,43,2011
"2605307980",83,87,83,4,4,2011
"2605326340",15,26,15,11,11,2011
"2605341060",494,633,494,105,105,2011
"2605341080",180,218,180,38,38,2011
"2605351560",156,366,156,210,210,2011
"2605382780",184,218,184,34,34,2011
"2605382800",0,4,0,4,4,2011
"2605384380",49,45,49,-4,-4,2011
"2605307960",185,208,185,17,17,2012
"2605307980",78,93,78,15,15,2012
"2605326340",16,28,16,12,12,2012
"2605341060",470,683,470,180,180,2012
"2605341080",157,257,157,100,100,2012
"2605351560",215,335,215,120,120,2012
"2605382780",137,83,137,-54,-54,2012
"2605382800",0,3,0,3,3,2012
"2605384380",48,41,48,-7,-7,2012
"2605307960",210,200,210,-10,-10,2013
"2605307980",83,89,83,6,6,2013
"2605326340",18,11,18,-7,-7,2013
"2605341060",437,604,437,167,167,2013
"2605341080",110,265,110,155,155,2013
"2605351560",225,308,225,83,83,2013
"2605382780",172,99,172,-73,-73,2013
"2605382800",0,2,0,2,2,2013
"2605384380",78,19,78,-68,-68,2013
"2605307960",245,186,245,-59,-59,2014
"2605307980",72,65,72,-7,-7,2014
"2605326340",0,4,0,4,4,2014
"2605341060",511,406,511,-105,-105,2014
"2605341080",19,247,19,219,219,2014
"2605351560",243,427,243,184,184,2014
"2605382780",152,84,152,-68,-68,2014
"2605382800",0,2,0,2,2,2014
"2605384380",100,34,100,-71,-71,2014
"2605307960",170,170,170,0,0,2015
"2605307980",76,28,76,-48,-48,2015
"2605326340",0,5,0,5,5,2015
"2605341060",521,301,521,-220,-220,2015
"2605341080",10,136,10,118,118,2015
"2605351560",217,439,217,222,222,2015
"2605382780",127,49,127,-78,-78,2015
"2605382800",0,2,0,2,2,2015
"2605384380",116,40,116,-84,-84,2015
"2605307960",207,234,207,27,27,2016
"2605307980",45,35,45,-10,-10,2016
"2605326340",0,7,0,7,7,2016
"2605341060",538,220,538,-331,-331,2016
"2605341080",11,111,11,94,94,2016
"2605351560",229,420,229,191,191,2016
"2605382780",127,57,127,-70,-70,2016
"2605382800",0,11,0,11,11,2016
"2605384380",100,43,100,-64,-64,2016
"2602104840",123,243,123,120,120,2010
"2602105520",270,165,270,-105,-105,2010
"2602107400",1645,1383,1645,-262,-262,2010
"2602107520",3175,809,3175,-2366,-2366,2010
"2602107820",395,667,395,253,253,2010
"2602107920",89,260,89,171,171,2010
"2602110580",337,172,337,-165,-165,2010
"2602111400",527,489,527,-66,-66,2010
"2602111420",489,140,489,-356,-356,2010
"2602115480",26,269,26,207,207,2010
"2602117320",80,310,80,230,230,2010
"2602117340",560,762,560,202,202,2010
"2602131320",117,157,117,40,40,2010
"2602135860",426,396,426,-30,-30,2010
"2602144260",215,252,215,37,37,2010
"2602147600",872,1187,872,287,287,2010
"2602157220",298,124,298,-174,-174,2010
"2602157230",408,189,408,-222,-222,2010
"2602157760",1736,1274,1736,-494,-494,2010
"2602157780",1376,1049,1376,-330,-330,2010
"2602161180",1412,1004,1412,-540,-540,2010
"2602164480",236,78,236,-158,-158,2010
"2602170100",118,207,118,89,89,2010
"2602170960",1923,1434,1923,-547,-547,2010
"2602170980",773,884,773,90,90,2010
"2602174440",128,196,128,66,66,2010
"2602179740",167,179,167,8,8,2010
"2602184500",376,155,376,-224,-224,2010
"2602184520",552,424,552,-128,-128,2010
