"o_fips","n_return_out","n_exempt_out","agi","year"
"13255",6443,14078,244052,2016
"13257",2047,4170,71471,2016
"13259",351,723,11024,2016
"13261",2503,5203,92644,2016
"13263",595,1315,21219,2016
"13265",145,293,4481,2016
"13267",1900,4310,57063,2016
"13269",551,1247,18803,2016
"13271",769,1786,21590,2016
"13273",907,2005,29159,2016
"13275",4082,8162,296957,2016
"13277",4049,8495,135479,2016
"13279",2490,5541,106017,2016
"13281",1163,2290,50795,2016
"13283",421,1021,11181,2016
"13285",6513,13677,265332,2016
"13287",699,1608,23722,2016
"13289",834,1819,28231,2016
"13291",1781,3160,71672,2016
"13293",1689,3474,59886,2016
"13295",6260,13206,231624,2016
"13297",9623,20577,439502,2016
"13299",3095,6921,106393,2016
"13301",511,1119,15947,2016
"13303",1045,2038,33458,2016
"13305",2033,4639,78515,2016
"13307",171,355,4691,2016
"13309",400,996,15216,2016
"13311",2777,5504,117877,2016
"13313",7755,16798,308346,2016
"13315",583,1269,18049,2016
"13317",731,1532,21613,2016
"13319",830,1710,29898,2016
"13321",2107,4406,64437,2016
"15000",95666,196969,5090814,2016
"15001",14962,26079,648775,2016
"15003",101973,220586,5569181,2016
"15007",6163,10906,329178,2016
"15009",13766,23510,698601,2016
"16000",124378,260402,5535623,2016
"16001",43248,84678,2354308,2016
"16003",433,801,17048,2016
"16005",8374,18335,366901,2016
"16007",487,1197,27959,2016
"16009",990,1829,31365,2016
"16011",4249,9670,175026,2016
"16013",2627,4567,165297,2016
"16015",842,1542,37696,2016
"16017",4550,8936,191141,2016
"16019",10978,25587,555902,2016
"16021",870,1690,36140,2016
"16023",227,467,9307,2016
"16025",83,159,2767,2016
"16027",20919,45442,835313,2016
"16029",504,1207,28281,2016
"16031",2593,6420,117790,2016
"16033",-8,-8,-8,2016
"16035",803,1472,35938,2016
"16037",514,1054,22966,2016
"16039",5096,11519,209854,2016
"16041",976,2111,39955,2016
"16043",1445,3603,59257,2016
"16045",1950,3770,74915,2016
"16047",1830,4219,100944,2016
"16049",1289,2683,59673,2016
"16051",3005,7196,124405,2016
"16053",2920,6998,83016,2016
"16055",15260,28571,676490,2016
"16057",6357,11228,245826,2016
"16059",741,1437,34227,2016
"16061",578,1131,22597,2016
"16063",655,1687,28686,2016
"16065",8592,21879,240958,2016
"16067",2179,5261,80928,2016
"16069",4905,8729,216111,2016
"16071",443,909,10295,2016
"16073",1410,3168,54687,2016
"16075",2715,5868,107528,2016
"16077",711,1674,28971,2016
"16079",1083,2057,38764,2016
"16081",1329,2677,69717,2016
"16083",8887,19025,349103,2016
"16085",1417,2513,77557,2016
"16087",1021,1995,35674,2016
"17000",840301,1563463,59445790,2016
"17001",4973,8786,236445,2016
"17003",789,1631,21337,2016
"17005",1501,2865,63406,2016
"17007",6395,12121,334233,2016
"17009",406,742,15770,2016
"17011",3192,5919,152255,2016
"17013",247,477,10275,2016
"17015",1347,2258,53995,2016
"17017",1638,3241,58109,2016
"17019",23608,41341,1375689,2016
"17021",2693,5021,114916,2016
"17023",1257,2265,43014,2016
"17025",1122,2172,39926,2016
"17027",3354,6059,144157,2016
"17029",5482,9391,239329,2016
"17031",397235,727575,32993232,2016
"17033",1303,2411,59257,2016
"17035",916,1698,32019,2016
"17037",14226,24988,677390,2016
"17039",1588,2916,64781,2016
"17041",2140,4204,97322,2016
"17043",118784,221718,10384882,2016
"17045",1394,2540,55044,2016
"17047",462,913,14883,2016
"17049",3166,5771,136062,2016
"17051",1581,3077,61193,2016
"17053",1628,3122,66270,2016
"17055",3147,6190,117254,2016
"17057",2656,4636,104149,2016
"17059",372,808,12732,2016
"17061",1084,2183,44701,2016
"17063",6523,12567,369456,2016
"17065",797,1592,33509,2016
"17067",1727,3373,83410,2016
"17069",163,335,4043,2016
"17071",618,1186,25280,2016
"17073",4654,8536,226737,2016
"17075",2871,5487,125892,2016
"17077",9129,14755,320146,2016
"17079",643,1231,23307,2016
"17081",3081,5858,137932,2016
"17083",2222,4190,101222,2016
"17085",2914,4604,141993,2016
"17087",878,1714,39434,2016
"17089",56741,112289,3645687,2016
"17091",9306,17417,421881,2016
"17093",17134,35133,1200143,2016
"17095",4094,7438,171776,2016
"17097",71702,133686,7104998,2016
"17099",10399,19114,487253,2016
"17101",1128,2307,43894,2016
"17103",3492,6294,164853,2016
"17105",3267,5680,120827,2016
"17107",2467,4545,101959,2016
"17109",3606,6025,135621,2016
"17111",33444,60240,2149391,2016
"17113",18882,34614,1239891,2016
"17115",8976,16925,528415,2016
"17117",4179,7768,164441,2016
"17119",22318,41779,1117125,2016
"17121",3371,6381,119853,2016
"17123",1219,2206,58140,2016
"17125",1122,1974,44022,2016
"17127",1046,2158,40278,2016
"17129",1345,2432,68026,2016
"17131",1535,2799,70185,2016
"17133",3058,5418,221637,2016
"17135",2181,4248,94930,2016
"17137",3349,6115,127837,2016
"17139",1538,2859,63137,2016
"17141",5628,10259,287243,2016
"17143",21393,41194,1507121,2016
"17145",1504,2756,52219,2016
"17147",1846,3337,103049,2016
"17149",1056,2061,41061,2016
"17151",255,459,9431,2016
"17153",569,1140,16640,2016
"17155",572,934,24502,2016
"17157",2403,4578,104011,2016
"17159",1348,2561,44231,2016
"17161",14533,27666,719533,2016
"17163",26578,54812,1412294,2016
"17165",1852,3752,77908,2016
"17167",18026,32189,1033323,2016
"17169",612,1244,21267,2016
"17171",451,831,15975,2016
"17173",2082,3923,81971,2016
"17175",460,834,20526,2016
"17177",3656,6736,143425,2016
"17179",13078,24779,717967,2016
"17181",1305,2437,49243,2016
"17183",5774,11433,227512,2016
"17185",998,1784,39651,2016
"17187",1819,3487,72791,2016
"17189",1617,3055,57422,2016
"17191",1151,2489,44984,2016
"17193",1066,2147,38859,2016
"17195",4711,8608,230310,2016
"17197",69137,133808,4797758,2016
"17199",6751,12953,336619,2016
"17201",23315,44378,1151620,2016
"17203",4084,7731,259899,2016
"18000",478952,896045,24321682,2016
"18001",2188,4297,83254,2016
"18003",28643,54431,1643278,2016
"18005",9627,18957,490675,2016
"18007",1006,2067,42689,2016
"18009",1309,2402,43460,2016
"18011",8376,15960,694636,2016
"18013",2084,3877,107761,2016
"18015",2128,4174,89974,2016
"18017",3416,6568,129824,2016
"18019",13900,26624,610876,2016
"18021",2487,4913,88493,2016
"18023",3132,5893,119611,2016
"18025",1009,1734,31550,2016
"18027",2267,4520,88913,2016
"18029",5087,9393,239600,2016
"18031",2673,5092,101495,2016
"18033",4662,8628,178023,2016
"18035",11342,19305,470945,2016
"18037",3294,5751,145753,2016
"18039",17110,33871,737235,2016
"18041",1862,3821,75679,2016
"18043",10592,20420,623480,2016
"18045",1785,3614,72257,2016
"18047",2195,4459,89105,2016
"18049",2073,3978,77014,2016
"18051",3145,5900,152724,2016
"18053",5644,10753,219057,2016
"18055",2846,5760,110369,2016
"18057",37147,70611,3449351,2016
"18059",9119,17020,514012,2016
"18061",3573,6750,153589,2016
"18063",19893,37205,1084651,2016
"18065",4338,7979,169754,2016
"18067",7441,13919,314952,2016
"18069",3471,6573,164993,2016
"18071",4243,8560,155465,2016
"18073",3428,6608,144745,2016
"18075",1675,3130,53150,2016
"18077",2938,5540,128624,2016
"18079",2794,5362,94030,2016
"18081",21251,40086,1108162,2016
"18083",3499,6200,142131,2016
"18085",8122,15796,508616,2016
"18087",3374,6704,145609,2016
"18089",41861,80991,1883174,2016
"18091",9328,17643,408314,2016
"18093",3406,6255,131344,2016
"18095",11497,21411,438889,2016
"18097",112539,202487,6088055,2016
"18099",4478,8611,187765,2016
"18101",806,1579,31916,2016
"18103",3452,6900,125020,2016
"18105",18920,30274,860910,2016
"18107",3424,6953,138685,2016
"18109",8346,15906,391635,2016
"18111",1667,3171,71302,2016
"18113",4977,9807,194590,2016
"18115",617,1172,21382,2016
"18117",1503,2904,46201,2016
"18119",2461,4753,86841,2016
"18121",1323,2619,43001,2016
"18123",1291,2389,53900,2016
"18125",1092,1985,38256,2016
"18127",17612,32750,934095,2016
"18129",2316,4510,111459,2016
"18131",1357,2728,57065,2016
"18133",3726,7012,173803,2016
"18135",2369,4625,82851,2016
"18137",2967,5949,138896,2016
"18139",1895,3861,67293,2016
"18141",24444,45744,1443081,2016
"18143",1863,3772,65468,2016
"18145",4901,9758,217497,2016
"18147",1806,3420,76751,2016
"18149",2170,4277,75784,2016
"18151",3911,7368,187831,2016
"18153",1757,3352,64375,2016
"18155",932,1739,30431,2016
"18157",21387,38394,1053060,2016
"18159",1624,3180,72962,2016
"18161",805,1535,30187,2016
"18163",17981,33138,930696,2016
"18165",1475,2829,61072,2016
"18167",10200,18419,462112,2016
"18169",2600,5244,104081,2016
"18171",961,1912,39424,2016
"18173",7008,13435,427971,2016
"18175",2335,4566,88874,2016
"18177",5350,9903,224702,2016
"18179",2627,5013,109139,2016
"18181",3020,6070,115471,2016
"18183",3672,6909,162596,2016
"19000",227290,415997,11846592,2016
"19001",845,1511,37047,2016
"19003",359,642,14605,2016
"19005",1299,2338,52418,2016
"19007",818,1515,29706,2016
"19009",450,814,13470,2016
"19011",2565,4890,124059,2016
"19013",14397,25307,701935,2016
"19015",3139,5866,156735,2016
"19017",2608,4514,127939,2016
"19019",1967,3615,88403,2016
"19021",2657,5050,107738,2016
"19023",1292,2248,58689,2016
"19025",916,1610,34951,2016
"19027",1633,2948,59605,2016
"19029",1262,2381,50758,2016
"19031",1820,3364,83476,2016
"19033",4163,7341,212239,2016
"19035",894,1596,37094,2016
"19037",1125,2024,47576,2016
"19039",985,1858,41097,2016
"19041",1913,3513,92597,2016
"19043",1450,2817,60047,2016
"19045",4324,7666,171477,2016
"19047",1726,3571,64269,2016
"19049",13107,24887,1059961,2016
"19051",540,1092,23082,2016
"19053",694,1366,23275,2016
"19055",1593,2768,71291,2016
"19057",4261,8009,205415,2016
"19059",2343,3960,137208,2016
"19061",8338,15116,398485,2016
"19063",1156,2064,44741,2016
"19065",2066,3645,74430,2016
"19067",1601,3095,77069,2016
"19069",886,1637,31495,2016
"19071",706,1481,33568,2016
"19073",634,1116,22395,2016
"19075",1191,2219,71363,2016
"19077",1166,2147,54154,2016
"19079",1664,3123,67935,2016
"19081",1016,2029,40827,2016
"19083",1714,3269,69667,2016
"19085",1347,2426,64025,2016
"19087",2019,3862,85753,2016
"19089",878,1691,34885,2016
"19091",831,1469,34939,2016
"19093",613,1232,20809,2016
"19095",1766,3162,86570,2016
"19097",1810,3247,88773,2016
"19099",3700,7190,176188,2016
"19101",2002,3558,81346,2016
"19103",23201,40299,1311325,2016
"19105",1874,3520,78844,2016
"19107",857,1561,34568,2016
"19109",1267,2418,62364,2016
"19111",2997,5840,128097,2016
"19113",20138,35840,1212521,2016
"19115",1182,2365,45830,2016
"19117",691,1411,30687,2016
"19119",801,1571,41029,2016
"19121",1628,3238,74417,2016
"19123",2254,4118,110878,2016
"19125",3063,5896,164117,2016
"19127",3862,7704,185709,2016
"19129",1479,2842,76893,2016
"19131",820,1501,34108,2016
"19133",789,1392,29118,2016
"19135",690,1302,27117,2016
"19137",823,1604,33208,2016
"19139",4544,8794,198848,2016
"19141",1201,2336,51993,2016
"19143",628,1302,25961,2016
"19145",1595,2833,64795,2016
"19147",941,1646,41337,2016
"19149",2412,4468,114027,2016
"19151",676,1179,26749,2016
"19153",50315,93296,3308196,2016
"19155",9435,17133,415701,2016
"19157",2075,3845,112071,2016
"19159",280,582,9158,2016
"19161",855,1526,38643,2016
"19163",18504,34827,1097972,2016
"19165",1237,2255,52328,2016
"19167",2390,4982,111234,2016
"19169",13279,21862,659025,2016
"19171",1775,3401,76346,2016
"19173",518,915,21160,2016
"19175",1248,2358,44813,2016
"19177",512,1024,22061,2016
"19179",3880,7683,176371,2016
"19181",5565,9925,271625,2016
"19183",2424,4682,102519,2016
"19185",515,926,20787,2016
"19187",3699,6430,173112,2016
"19189",1105,2119,46427,2016
"19191",1786,2962,71672,2016
"19193",9808,18530,453933,2016
"19195",783,1357,28378,2016
"19197",1304,2373,55820,2016
"20000",236085,464962,11939917,2016
"20001",1402,2560,50682,2016
"20003",803,1606,34673,2016
"20005",1686,3142,80132,2016
"20007",483,1034,21695,2016
"20009",2488,4685,105147,2016
"20011",1302,2813,46509,2016
"20013",889,1881,29355,2016
"20015",7554,15217,443009,2016
"20017",257,507,11137,2016
"20019",330,754,11055,2016
"20021",1991,4130,68178,2016
"20023",209,439,13194,2016
"20025",202,442,8264,2016
"20027",1020,2118,42412,2016
"20029",1089,2158,37498,2016
"20031",859,1652,40060,2016
"20033",-10,-10,-10,2016
"20035",3241,6182,120063,2016
"20037",4171,7489,147859,2016
"20039",242,496,11282,2016
"20041",2733,5848,106806,2016
"20043",619,1311,21206,2016
"20045",16789,27561,857401,2016
"20047",297,587,11943,2016
"20049",198,470,6626,2016
"20051",3716,6262,148172,2016
"20053",546,1008,21094,2016
"20055",4822,10647,186463,2016
"20057",4355,9341,173476,2016
"20059",2713,5301,108225,2016
"20061",19759,48052,722968,2016
"20063",228,456,8978,2016
"20065",161,309,4931,2016
"20067",790,1968,40349,2016
"20069",604,1357,27713,2016
"20071",90,178,5798,2016
"20073",564,1051,19561,2016
"20075",242,504,9410,2016
"20077",462,852,22047,2016
"20079",3658,7474,158349,2016
"20081",436,947,25130,2016
"20083",170,318,6562,2016
"20085",1403,2723,55287,2016
"20087",2198,4105,106485,2016
"20089",207,371,7627,2016
"20091",67576,124408,4812097,2016
"20093",431,914,19726,2016
"20095",813,1615,39823,2016
"20097",248,540,9274,2016
"20099",2193,4305,87161,2016
"20101",180,326,9718,2016
"20103",12629,32076,760014,2016
"20105",298,568,10266,2016
"20107",1035,1854,37033,2016
"20109",255,515,9527,2016
"20111",3516,6229,137482,2016
"20113",3363,6309,164581,2016
"20115",1127,2109,43096,2016
"20117",753,1327,28558,2016
"20119",447,966,18878,2016
"20121",3702,7460,195778,2016
"20123",590,1122,20234,2016
"20125",3735,7569,165943,2016
"20127",507,1035,16953,2016
"20129",366,799,12775,2016
"20131",760,1369,30795,2016
"20133",1847,3794,69383,2016
"20135",244,500,11292,2016
"20137",452,871,16007,2016
"20139",1697,3263,66930,2016
"20141",280,524,9670,2016
"20143",633,1183,27207,2016
"20145",618,1234,25137,2016
"20147",396,726,14114,2016
"20149",3088,6408,165655,2016
"20151",1266,2486,41518,2016
"20153",180,312,8642,2016
"20155",5483,10309,263012,2016
"20157",383,747,16051,2016
"20159",1200,2506,47715,2016
"20161",20222,40060,862814,2016
"20163",425,793,16284,2016
"20165",358,678,15294,2016
"20167",699,1292,26000,2016
"20169",6547,12348,291829,2016
"20171",420,898,18258,2016
"20173",44944,88679,2410944,2016
"20175",3811,8983,158883,2016
"20177",15964,30239,816292,2016
"20179",193,363,8043,2016
"20181",667,1427,25835,2016
"20183",296,526,11370,2016
"20185",413,703,14695,2016
"20187",107,203,5143,2016
"20189",654,1527,28131,2016
"20191",2614,5140,110838,2016
"20193",1067,2086,44284,2016
"20195",312,596,14518,2016
"20197",654,1248,27690,2016
"20199",83,171,3791,2016
"20201",527,919,18086,2016
"20203",179,391,7955,2016
"20205",715,1435,54567,2016
"20207",291,539,9795,2016
"20209",20407,40134,791914,2016
"21000",310009,614359,14812610,2016
"21001",1398,3016,45055,2016
"21003",1711,3404,52667,2016
"21005",1987,3868,80296,2016
"21007",907,1835,32490,2016
"21009",3537,7094,125911,2016
"21011",1131,2212,33377,2016
"21013",1744,3669,51869,2016
"21015",19042,37628,1084011,2016
"21017",2300,4615,109220,2016
"21019",4529,9155,209800,2016
"21021",3137,6327,129330,2016
"21023",682,1408,26877,2016
"21025",614,1220,21717,2016
"21027",1785,3425,62585,2016
"21029",8894,16535,378154,2016
"21031",922,2027,29598,2016
"21033",1020,2026,34845,2016
"21035",4030,7111,147081,2016
"21037",12498,21759,704709,2016
"21039",378,742,14413,2016
"21041",1325,3057,55159,2016
"21043",1838,3926,61612,2016
"21045",1029,2134,27750,2016
"21047",17940,42323,612603,2016
"21049",3601,6984,139962,2016
"21051",1029,2198,31254,2016
"21053",570,1237,17582,2016
"21055",670,1391,21006,2016
"21057",373,874,10638,2016
"21059",7021,13805,374370,2016
"21061",1053,2136,35667,2016
"21063",359,703,12899,2016
"21065",838,1646,30095,2016
"21067",38254,69752,2338357,2016
"21069",1313,2802,47582,2016
"21071",2484,5280,97070,2016
"21073",5930,10852,244277,2016
"21075",843,1669,23611,2016
"21077",1163,2440,46715,2016
"21079",1794,3778,69408,2016
"21081",3156,6406,115506,2016
"21083",2956,6279,113507,2016
"21085",1681,3568,69156,2016
"21087",755,1567,28381,2016
"21089",3120,6177,139185,2016
"21091",782,1660,33328,2016
"21093",15519,34935,764808,2016
"21095",1499,3228,55493,2016
"21097",1579,3224,62435,2016
"21099",1374,2765,41912,2016
"21101",3588,6963,149553,2016
"21103",1705,3233,61491,2016
"21105",460,809,14643,2016
"21107",3251,6710,143532,2016
"21109",641,1347,21712,2016
"21111",72729,137845,4190346,2016
"21113",6467,13401,338685,2016
"21115",1476,3473,56131,2016
"21117",23145,43588,1239011,2016
"21119",965,2118,34881,2016
"21121",2648,5824,82629,2016
"21123",1584,3146,55444,2016
"21125",4918,10252,183836,2016
"21127",1155,2468,45249,2016
"21129",362,736,9674,2016
"21131",443,1043,16145,2016
"21133",1258,2542,46833,2016
"21135",853,1826,27590,2016
"21137",2220,4594,67516,2016
"21139",1139,2369,39262,2016
"21141",2311,5118,82094,2016
"21143",794,1509,33879,2016
"21145",6687,12861,319629,2016
"21147",897,1827,21465,2016
"21149",778,1599,29658,2016
"21151",9363,17299,427666,2016
"21153",502,1064,19404,2016
"21155",1537,2894,41999,2016
"21157",2874,5417,125417,2016
"21159",645,1513,25052,2016
"21161",1514,2952,67823,2016
"21163",4198,9853,190186,2016
"21165",487,967,14121,2016
"21167",2114,4164,82035,2016
"21169",734,1470,22214,2016
"21171",636,1507,18860,2016
"21173",2652,5692,116499,2016
"21175",574,1128,17297,2016
"21177",1838,3756,72096,2016
"21179",3572,6848,141035,2016
"21181",580,1024,20418,2016
"21183",1752,3805,66771,2016
"21185",7283,14958,578930,2016
"21187",1119,2302,40541,2016
"21189",226,510,5258,2016
"21191",1494,2920,54083,2016
"21193",1830,3712,97919,2016
"21195",3860,8563,191357,2016
"21197",974,2016,30311,2016
"21199",4222,8498,170279,2016
"21201",141,309,5941,2016
"21203",1005,2264,34558,2016
"21205",2769,5347,100360,2016
"21207",1196,2578,34252,2016
"21209",6280,12638,344306,2016
"21211",5201,10757,392531,2016
"21213",2118,4146,72874,2016
"21215",1955,3767,109630,2016
"21217",2289,4459,77148,2016
"21219",1000,2300,38757,2016
"21221",1364,2961,58202,2016
"21223",1143,2398,42013,2016
"21225",1180,2319,39915,2016
"21227",12806,24075,550934,2016
"21229",1010,1914,30364,2016
"21231",1003,2115,27544,2016
"21233",1254,2638,46345,2016
"21235",2896,6349,100565,2016
"21237",363,839,11911,2016
"21239",3157,5923,191480,2016
"22000",320803,644248,15487306,2016
"22001",5051,10742,198001,2016
"22003",1706,3887,70127,2016
"22005",10968,23638,713476,2016
"22007",1663,3738,76208,2016
"22009",2098,4291,81541,2016
"22011",3805,8480,177865,2016
"22013",1403,3014,58787,2016
"22015",19716,42398,959865,2016
"22017",25417,50435,1189750,2016
"22019",14545,28408,713802,2016
"22021",603,1345,23634,2016
"22023",714,1414,52155,2016
"22025",673,1579,25418,2016
"22027",985,2072,35995,2016
"22029",1427,3191,54328,2016
"22031",2472,5273,101043,2016
"22033",43765,81041,2314512,2016
"22035",553,1218,16806,2016
"22037",1811,3780,75626,2016
"22039",2065,4410,73571,2016
"22041",1200,2641,47492,2016
"22043",2482,5299,123766,2016
"22045",7124,14788,272717,2016
"22047",2893,6209,126110,2016
